Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate, Format ,,
2017,Employment Status By Education,Unemployed,Bachelor's or Higher,"Worcester County, Maryland",210,,210,,
2017,Employment Status By Education,NIL,Less than Highschool,"Worcester County, Maryland",859,,859,,
2017,Employment Status By Education,NIL,Highschool,"Worcester County, Maryland",1747,,"1,747",,
2017,Employment Status By Education,NIL,Some College,"Worcester County, Maryland",1362,,"1,362",,
2017,Employment Status By Education,NIL,Bachelor's or Higher,"Worcester County, Maryland",1277,,"1,277",,
2016,Employment Status By Education,Employed,Less than Highschool,"Worcester County, Maryland",1085,,"1,085",,
2016,Employment Status By Education,Employed,Highschool,"Worcester County, Maryland",5632,,"5,632",,
2016,Employment Status By Education,Employed,Some College,"Worcester County, Maryland",5551,,"5,551",,
2016,Employment Status By Education,Employed,Bachelor's or Higher,"Worcester County, Maryland",6767,,"6,767",,
2016,Employment Status By Education,Unemployed,Less than Highschool,"Worcester County, Maryland",291,,291,,
2016,Employment Status By Education,Unemployed,Highschool,"Worcester County, Maryland",396,,396,,
2016,Employment Status By Education,Unemployed,Some College,"Worcester County, Maryland",385,,385,,
2016,Employment Status By Education,Unemployed,Bachelor's or Higher,"Worcester County, Maryland",248,,248,,
2016,Employment Status By Education,NIL,Less than Highschool,"Worcester County, Maryland",834,,834,,
2016,Employment Status By Education,NIL,Highschool,"Worcester County, Maryland",1806,,"1,806",,
2016,Employment Status By Education,NIL,Some College,"Worcester County, Maryland",1455,,"1,455",,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Worcester County, Maryland",1057,,"1,057",,
2015,Employment Status By Education,Employed,Less than Highschool,"Worcester County, Maryland",978,,978,,
2015,Employment Status By Education,Employed,Highschool,"Worcester County, Maryland",5422,,"5,422",,
2015,Employment Status By Education,Employed,Some College,"Worcester County, Maryland",5491,,"5,491",,
2015,Employment Status By Education,Employed,Bachelor's or Higher,"Worcester County, Maryland",6708,,"6,708",,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Worcester County, Maryland",305,,305,,
2015,Employment Status By Education,Unemployed,Highschool,"Worcester County, Maryland",483,,483,,
2015,Employment Status By Education,Unemployed,Some College,"Worcester County, Maryland",470,,470,,
2015,Employment Status By Education,Unemployed,Bachelor's or Higher,"Worcester County, Maryland",257,,257,,
2015,Employment Status By Education,NIL,Less than Highschool,"Worcester County, Maryland",889,,889,,
2015,Employment Status By Education,NIL,Highschool,"Worcester County, Maryland",1886,,"1,886",,
2015,Employment Status By Education,NIL,Some College,"Worcester County, Maryland",1622,,"1,622",,
2015,Employment Status By Education,NIL,Bachelor's or Higher,"Worcester County, Maryland",1146,,"1,146",,
2017,Employment Status By Poverty Status,Labor Force,Above Poverty,"Worcester County, Maryland",24109,,"24,109",,
2017,Employment Status By Poverty Status,Labor Force,Below Poverty,"Worcester County, Maryland",1647,,"1,647",,
2017,Employment Status By Poverty Status,Employed,Above Poverty,"Worcester County, Maryland",22823,,"22,823",,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Worcester County, Maryland",1092,,"1,092",,
2017,Employment Status By Poverty Status,Unemployed,Above Poverty,"Worcester County, Maryland",1286,,"1,286",,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Worcester County, Maryland",555,,555,,
2016,Employment Status By Poverty Status,Labor Force,Above Poverty,"Worcester County, Maryland",24043,,"24,043",,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Worcester County, Maryland",1670,,"1,670",,
2016,Employment Status By Poverty Status,Employed,Above Poverty,"Worcester County, Maryland",22643,,"22,643",,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Worcester County, Maryland",1085,,"1,085",,
2016,Employment Status By Poverty Status,Unemployed,Above Poverty,"Worcester County, Maryland",1400,,"1,400",,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Worcester County, Maryland",585,,585,,
2015,Employment Status By Poverty Status,Labor Force,Above Poverty,"Worcester County, Maryland",23473,,"23,473",,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Worcester County, Maryland",2023,,"2,023",,
2015,Employment Status By Poverty Status,Employed,Above Poverty,"Worcester County, Maryland",21732,,"21,732",,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Worcester County, Maryland",1247,,"1,247",,
2015,Employment Status By Poverty Status,Unemployed,Above Poverty,"Worcester County, Maryland",1741,,"1,741",,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Worcester County, Maryland",776,,776,,
2017,Median Household Income,,,"Worcester County, Maryland",59458,," $59,458 ",,
2016,Median Household Income,,,"Worcester County, Maryland",57227,," $57,227 ",,
2015,Median Household Income,,,"Worcester County, Maryland",56773,," $56,773 ",,
2017,Total Population,,,"Worcester County, Maryland",51559,,"51,559",,
2016,Total Population,,,"Worcester County, Maryland",51441,,"51,441",,
2015,Total Population,,,"Worcester County, Maryland",51519,,"51,519",,
2017,Unemployment By Gender,,Male,"Worcester County, Maryland",7.2,0.072,7.20%,,
2017,Unemployment By Gender,,Female,"Worcester County, Maryland",6.6,0.066,6.60%,,
2016,Unemployment By Gender,,Male,"Worcester County, Maryland",8,0.08,8.00%,,
2016,Unemployment By Gender,,Female,"Worcester County, Maryland",7,0.07,7.00%,,
2015,Unemployment By Gender,,Male,"Worcester County, Maryland",9.7,0.097,9.70%,,
2015,Unemployment By Gender,,Female,"Worcester County, Maryland",9.7,0.097,9.70%,,
2017,Unemployment By Race,,White,"Worcester County, Maryland",6.1,0.061,6.10%,,
2017,Unemployment By Race,,Black,"Worcester County, Maryland",14.5,0.145,14.50%,,
2017,Unemployment By Race,,Asian,"Worcester County, Maryland",0,0,0.00%,,
2017,Unemployment By Race,,Hispanic,"Worcester County, Maryland",0,0,0.00%,,
2016,Unemployment By Race,,White,"Worcester County, Maryland",6.7,0.067,6.70%,,
2016,Unemployment By Race,,Black,"Worcester County, Maryland",14,0.14,14.00%,,
2016,Unemployment By Race,,Asian,"Worcester County, Maryland",0,0,0.00%,,
2016,Unemployment By Race,,Hispanic,"Worcester County, Maryland",1,0.01,1.00%,,
2015,Unemployment By Race,,White,"Worcester County, Maryland",8.3,0.083,8.30%,,
2015,Unemployment By Race,,Black,"Worcester County, Maryland",20.2,0.202,20.20%,,
2015,Unemployment By Race,,Asian,"Worcester County, Maryland",0,0,0.00%,,
2015,Unemployment By Race,,Hispanic,"Worcester County, Maryland",1.1,0.011,1.10%,,
2017,Unemployment By Veteran Status,,Veteran,"Worcester County, Maryland",5.7,0.057,5.70%,,
2017,Unemployment By Veteran Status,,Non Veteran,"Worcester County, Maryland",7.2,0.072,7.20%,,
2016,Unemployment By Veteran Status,,Veteran,"Worcester County, Maryland",5.7,0.057,5.70%,,
2016,Unemployment By Veteran Status,,Non Veteran,"Worcester County, Maryland",7.2,0.072,7.20%,,
2015,Unemployment By Veteran Status,,Veteran,"Worcester County, Maryland",9,0.09,9.00%,,
2015,Unemployment By Veteran Status,,Non Veteran,"Worcester County, Maryland",9.8,0.098,9.80%,,
2015Q1,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",14,,14,,14
2015Q2,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",22,,22,,22
2015Q3,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",17,,17,,17
2015Q4,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",4,,4,,4
2016Q1,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",11,,11,,11
2016Q2,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",17,,17,,17
2016Q3,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",15,,15,,15
2016Q4,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",14,,14,,14
2015Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,,0
2015Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,,0
2015Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2015Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2016Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2016Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2016Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2016Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,0,0.00%,0,0.00%
2017Q1,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",15,,15,,15
2017Q2,Number of TANF Recipient Workers,Employed,,"Worcester County, Maryland",20,,20,,20
2017Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,,0.000%,0,0.00%
2017Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Worcester County, Maryland",0,,0.000%,0,0.00%
2016Q3,Percentage of TANF Recipients among Maryland Workers,Employed,,"Worcester County, Maryland",0.000517,,0.052%,0.000517,0.05%
2016Q4,Percentage of TANF Recipients among Maryland Workers,Employed,,"Worcester County, Maryland",0.000625,,0.063%,0.000625,0.06%
2017Q1,Percentage of TANF Recipients among Maryland Workers,Employed,,"Worcester County, Maryland",0.000721,,0.072%,0.000721,0.07%
2017Q2,Percentage of TANF Recipients among Maryland Workers,Employed,,"Worcester County, Maryland",0.000724,,0.072%,0.000724,0.07%
2016,Snap Recipient Workers,,,"Worcester County, Maryland",2768,,"2,768",,
2017,Snap Recipient Workers,,,"Worcester County, Maryland",2769,,"2,769",,
2018,Snap Recipient Workers,,,"Worcester County, Maryland",2808,,"2,808",,
2016,Snap Recipient Workers by Percentage,,,"Worcester County, Maryland",0.0102,1.02,1.02%,,
2017,Snap Recipient Workers by Percentage,,,"Worcester County, Maryland",0.0102,1.02,1.02%,,
2018,Snap Recipient Workers by Percentage,,,"Worcester County, Maryland",0.0102,1.02,1.02%,,
2015,Work Experience by Gender,Not Working,Male,"Washington County, Maryland","74,744",,"74,744",,
2015,Work Experience by Gender,Part Time,Male,"Washington County, Maryland","7,872",,"7,872",,
2015,Work Experience by Gender,Full Time,Male,"Washington County, Maryland","69,931",,"69,931",,
2015,Work Experience by Gender,Not Working,Female,"Washington County, Maryland","74,214",,"74,214",,
2015,Work Experience by Gender,Part Time,Female,"Washington County, Maryland","14,370",,"14,370",,
2015,Work Experience by Gender,Full Time,Female,"Washington County, Maryland","58,110",,"58,110",,
2016,Work Experience by Gender,Not Working,Male,"Washington County, Maryland","76,188",,"76,188",,
2016,Work Experience by Gender,Part Time,Male,"Washington County, Maryland","8,170",,"8,170",,
2016,Work Experience by Gender,Full Time,Male,"Washington County, Maryland","68,629",,"68,629",,
2016,Work Experience by Gender,Not Working,Female,"Washington County, Maryland","77,522",,"77,522",,
2016,Work Experience by Gender,Part Time,Female,"Washington County, Maryland","15,788",,"15,788",,
2016,Work Experience by Gender,Full Time,Female,"Washington County, Maryland","53,774",,"53,774",,
2017,Work Experience by Gender,Not Working,Male,"Washington County, Maryland","74,254",,"74,254",,
2017,Work Experience by Gender,Part Time,Male,"Washington County, Maryland","9,754",,"9,754",,
2017,Work Experience by Gender,Full Time,Male,"Washington County, Maryland","68,975",,"68,975",,
2017,Work Experience by Gender,Not Working,Female,"Washington County, Maryland","75,974",,"75,974",,
2017,Work Experience by Gender,Part Time,Female,"Washington County, Maryland","16,134",,"16,134",,
2017,Work Experience by Gender,Full Time,Female,"Washington County, Maryland","54,916",,"54,916",,
2015,Work Experience by Race,Not Working,White,"Washington County, Maryland","118,101",,"118,101",,
2015,Work Experience by Race,Not Working,Black,"Washington County, Maryland","19,740",,"19,740",,
2015,Work Experience by Race,Not Working,American,"Washington County, Maryland",250,,250,,
2015,Work Experience by Race,Not Working,Chinese,"Washington County, Maryland",182,,182,,
2015,Work Experience by Race,Not Working,Japanese,"Washington County, Maryland",19,,19,,
2015,Work Experience by Race,Not Working,Other Asian,"Washington County, Maryland","1,650",,"1,650",,
2015,Work Experience by Race,Not Working,Other Race,"Washington County, Maryland","1,098",,"1,098",,
2015,Work Experience by Race,Not Working,Two Major Races,"Washington County, Maryland","7,506",,"7,506",,
2015,Work Experience by Race,Not Working,Three or More,"Washington County, Maryland",412,,412,,
2015,Work Experience by Race,Part Time,White,"Washington County, Maryland","19,836",,"19,836",,
2015,Work Experience by Race,Part Time,Black,"Washington County, Maryland","1,615",,"1,615",,
2015,Work Experience by Race,Part Time,American,"Washington County, Maryland",5,,5,,
2015,Work Experience by Race,Part Time,Chinese,"Washington County, Maryland",60,,60,,
2015,Work Experience by Race,Part Time,Japanese,"Washington County, Maryland",15,,15,,
2015,Work Experience by Race,Part Time,Other Asian,"Washington County, Maryland",180,,180,,
2015,Work Experience by Race,Part Time,Other Race,"Washington County, Maryland",159,,159,,
2015,Work Experience by Race,Part Time,Two Major Races,"Washington County, Maryland",333,,333,,
2015,Work Experience by Race,Part Time,Three or More,"Washington County, Maryland",39,,39,,
2015,Work Experience by Race,Full Time,White,"Washington County, Maryland","111,110",,"111,110",,
2015,Work Experience by Race,Full Time,Black,"Washington County, Maryland","11,182",,"11,182",,
2015,Work Experience by Race,Full Time,American,"Washington County, Maryland",313,,313,,
2015,Work Experience by Race,Full Time,Chinese,"Washington County, Maryland",594,,594,,
2015,Work Experience by Race,Full Time,Japanese,"Washington County, Maryland",27,,27,,
2015,Work Experience by Race,Full Time,Other Asian,"Washington County, Maryland","1,948",,"1,948",,
2015,Work Experience by Race,Full Time,Other Race,"Washington County, Maryland","1,144",,"1,144",,
2015,Work Experience by Race,Full Time,Two Major Races,"Washington County, Maryland","1,560",,"1,560",,
2015,Work Experience by Race,Full Time,Three or More,"Washington County, Maryland",163,,163,,
2016,Work Experience by Race,Not Working,White,"Washington County, Maryland","122,983",,"122,983",,
2016,Work Experience by Race,Not Working,Black,"Washington County, Maryland","20,561",,"20,561",,
2016,Work Experience by Race,Not Working,American,"Washington County, Maryland",170,,170,,
2016,Work Experience by Race,Not Working,Chinese,"Washington County, Maryland",178,,178,,
2016,Work Experience by Race,Not Working,Japanese,"Washington County, Maryland",17,,17,,
2016,Work Experience by Race,Not Working,Other Asian,"Washington County, Maryland","1,668",,"1,668",,
2016,Work Experience by Race,Not Working,Other Race,"Washington County, Maryland",571,,571,,
2016,Work Experience by Race,Not Working,Two Major Races,"Washington County, Maryland","7,132",,"7,132",,
2016,Work Experience by Race,Not Working,Three or More,"Washington County, Maryland",430,,430,,
2016,Work Experience by Race,Part Time,White,"Washington County, Maryland","20,194",,"20,194",,
2016,Work Experience by Race,Part Time,Black,"Washington County, Maryland","1,672",,"1,672",,
2016,Work Experience by Race,Part Time,American,"Washington County, Maryland",1,,1,,
2016,Work Experience by Race,Part Time,Chinese,"Washington County, Maryland",57,,57,,
2016,Work Experience by Race,Part Time,Japanese,"Washington County, Maryland",0,, -   ,,
2016,Work Experience by Race,Part Time,Other Asian,"Washington County, Maryland",677,,677,,
2016,Work Experience by Race,Part Time,Other Race,"Washington County, Maryland",50,,50,,
2016,Work Experience by Race,Part Time,Two Major Races,"Washington County, Maryland","1,286",,"1,286",,
2016,Work Experience by Race,Part Time,Three or More,"Washington County, Maryland",21,,21,,
2016,Work Experience by Race,Full Time,White,"Washington County, Maryland","108,439",,"108,439",,
2016,Work Experience by Race,Full Time,Black,"Washington County, Maryland","8,940",,"8,940",,
2016,Work Experience by Race,Full Time,American,"Washington County, Maryland",265,,265,,
2016,Work Experience by Race,Full Time,Chinese,"Washington County, Maryland",209,,209,,
2016,Work Experience by Race,Full Time,Japanese,"Washington County, Maryland",200,,200,,
2016,Work Experience by Race,Full Time,Other Asian,"Washington County, Maryland","1,730",,"1,730",,
2016,Work Experience by Race,Full Time,Other Race,"Washington County, Maryland",404,,404,,
2016,Work Experience by Race,Full Time,Two Major Races,"Washington County, Maryland","2,079",,"2,079",,
2016,Work Experience by Race,Full Time,Three or More,"Washington County, Maryland",137,,137,,
2017,Work Experience by Race,Not Working,White,"Washington County, Maryland","118,228",,"118,228",,
2017,Work Experience by Race,Not Working,Black,"Washington County, Maryland","18,791",,"18,791",,
2017,Work Experience by Race,Not Working,American,"Washington County, Maryland",389,,389,,
2017,Work Experience by Race,Not Working,Chinese,"Washington County, Maryland",27,,27,,
2017,Work Experience by Race,Not Working,Japanese,"Washington County, Maryland",484,,484,,
2017,Work Experience by Race,Not Working,Other Asian,"Washington County, Maryland","2,824",,"2,824",,
2017,Work Experience by Race,Not Working,Other Race,"Washington County, Maryland","1,629",,"1,629",,
2017,Work Experience by Race,Not Working,Two Major Races,"Washington County, Maryland","7,198",,"7,198",,
2017,Work Experience by Race,Not Working,Three or More,"Washington County, Maryland",658,,658,,
2017,Work Experience by Race,Part Time,White,"Washington County, Maryland","22,287",,"22,287",,
2017,Work Experience by Race,Part Time,Black,"Washington County, Maryland","2,214",,"2,214",,
2017,Work Experience by Race,Part Time,American,"Washington County, Maryland",0,, -   ,,
2017,Work Experience by Race,Part Time,Chinese,"Washington County, Maryland",148,,148,,
2017,Work Experience by Race,Part Time,Japanese,"Washington County, Maryland",0,, -   ,,
2017,Work Experience by Race,Part Time,Other Asian,"Washington County, Maryland",227,,227,,
2017,Work Experience by Race,Part Time,Other Race,"Washington County, Maryland",214,,214,,
2017,Work Experience by Race,Part Time,Two Major Races,"Washington County, Maryland",627,,627,,
2017,Work Experience by Race,Part Time,Three or More,"Washington County, Maryland",171,,171,,
2017,Work Experience by Race,Full Time,White,"Washington County, Maryland","107,230",,"107,230",,
2017,Work Experience by Race,Full Time,Black,"Washington County, Maryland","10,439",,"10,439",,
2017,Work Experience by Race,Full Time,American,"Washington County, Maryland",216,,216,,
2017,Work Experience by Race,Full Time,Chinese,"Washington County, Maryland",233,,233,,
2017,Work Experience by Race,Full Time,Japanese,"Washington County, Maryland",41,,41,,
2017,Work Experience by Race,Full Time,Other Asian,"Washington County, Maryland","1,804",,"1,804",,
2017,Work Experience by Race,Full Time,Other Race,"Washington County, Maryland","1,827",,"1,827",,
2017,Work Experience by Race,Full Time,Two Major Races,"Washington County, Maryland","2,017",,"2,017",,
2017,Work Experience by Race,Full Time,Three or More,"Washington County, Maryland",84,,84,,
2015,Work Experience by Education,Not Working,N/A,"Washington County, Maryland","9,386",,"9,386",,
2015,Work Experience by Education,Not Working,No School,"Washington County, Maryland","9,070",,"9,070",,
2015,Work Experience by Education,Not Working,Nursery,"Washington County, Maryland","3,019",,"3,019",,
2015,Work Experience by Education,Not Working,Kindergarten,"Washington County, Maryland","4,064",,"4,064",,
2015,Work Experience by Education,Not Working,Grade 1,"Washington County, Maryland","3,659",,"3,659",,
2015,Work Experience by Education,Not Working,Grade 2,"Washington County, Maryland","4,595",,"4,595",,
2015,Work Experience by Education,Not Working,Grade 3,"Washington County, Maryland","3,855",,"3,855",,
2015,Work Experience by Education,Not Working,Grade 4,"Washington County, Maryland","4,774",,"4,774",,
2015,Work Experience by Education,Not Working,Grade 5,"Washington County, Maryland","3,465",,"3,465",,
2015,Work Experience by Education,Not Working,Grade 6,"Washington County, Maryland","4,559",,"4,559",,
2015,Work Experience by Education,Not Working,Grade 7,"Washington County, Maryland","3,765",,"3,765",,
2015,Work Experience by Education,Not Working,Grade 8,"Washington County, Maryland","6,284",,"6,284",,
2015,Work Experience by Education,Not Working,Grade 9,"Washington County, Maryland","7,125",,"7,125",,
2015,Work Experience by Education,Not Working,Grade 10,"Washington County, Maryland","9,092",,"9,092",,
2015,Work Experience by Education,Not Working,Grade 11,"Washington County, Maryland","7,247",,"7,247",,
2015,Work Experience by Education,Not Working,Grade 12,"Washington County, Maryland","1,773",,"1,773",,
2015,Work Experience by Education,Not Working,Regular Highschool Diploma,"Washington County, Maryland","28,814",,"28,814",,
2015,Work Experience by Education,Not Working,GED,"Washington County, Maryland","5,968",,"5,968",,
2015,Work Experience by Education,Not Working,Some College,"Washington County, Maryland","5,689",,"5,689",,
2015,Work Experience by Education,Not Working,1 or more,"Washington County, Maryland","9,004",,"9,004",,
2015,Work Experience by Education,Not Working,Associate,"Washington County, Maryland","4,465",,"4,465",,
2015,Work Experience by Education,Not Working,Bachlor's,"Washington County, Maryland","5,771",,"5,771",,
2015,Work Experience by Education,Not Working,Master's,"Washington County, Maryland","2,685",,"2,685",,
2015,Work Experience by Education,Not Working,Professional,"Washington County, Maryland",610,,610,,
2015,Work Experience by Education,Not Working,Doctoral,"Washington County, Maryland",220,,220,,
2015,Work Experience by Education,Part Time,N/A,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,No School,"Washington County, Maryland",70,,70,,
2015,Work Experience by Education,Part Time,Nursery,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Kindergarten,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 1,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 2,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 3,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 4,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 5,"Washington County, Maryland",28,,28,,
2015,Work Experience by Education,Part Time,Grade 6,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 7,"Washington County, Maryland",20,,20,,
2015,Work Experience by Education,Part Time,Grade 8,"Washington County, Maryland",585,,585,,
2015,Work Experience by Education,Part Time,Grade 9,"Washington County, Maryland",358,,358,,
2015,Work Experience by Education,Part Time,Grade 10,"Washington County, Maryland",827,,827,,
2015,Work Experience by Education,Part Time,Grade 11,"Washington County, Maryland",902,,902,,
2015,Work Experience by Education,Part Time,Grade 12,"Washington County, Maryland",298,,298,,
2015,Work Experience by Education,Part Time,Regular Highschool Diploma,"Washington County, Maryland","6,465",,"6,465",,
2015,Work Experience by Education,Part Time,GED,"Washington County, Maryland",695,,695,,
2015,Work Experience by Education,Part Time,Some College,"Washington County, Maryland","2,720",,"2,720",,
2015,Work Experience by Education,Part Time,1 or more,"Washington County, Maryland","3,685",,"3,685",,
2015,Work Experience by Education,Part Time,Associate,"Washington County, Maryland","1,765",,"1,765",,
2015,Work Experience by Education,Part Time,Bachlor's,"Washington County, Maryland","2,738",,"2,738",,
2015,Work Experience by Education,Part Time,Master's,"Washington County, Maryland","1,028",,"1,028",,
2015,Work Experience by Education,Part Time,Professional,"Washington County, Maryland",42,,42,,
2015,Work Experience by Education,Part Time,Doctoral,"Washington County, Maryland",16,,16,,
2015,Work Experience by Education,Full Time,N/A,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,No School,"Washington County, Maryland",347,,347,,
2015,Work Experience by Education,Full Time,Nursery,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Kindergarten,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 1,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 2,"Washington County, Maryland",17,,17,,
2015,Work Experience by Education,Full Time,Grade 3,"Washington County, Maryland",39,,39,,
2015,Work Experience by Education,Full Time,Grade 4,"Washington County, Maryland",18,,18,,
2015,Work Experience by Education,Full Time,Grade 5,"Washington County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 6,"Washington County, Maryland",67,,67,,
2015,Work Experience by Education,Full Time,Grade 7,"Washington County, Maryland",214,,214,,
2015,Work Experience by Education,Full Time,Grade 8,"Washington County, Maryland",199,,199,,
2015,Work Experience by Education,Full Time,Grade 9,"Washington County, Maryland","1,072",,"1,072",,
2015,Work Experience by Education,Full Time,Grade 10,"Washington County, Maryland","2,700",,"2,700",,
2015,Work Experience by Education,Full Time,Grade 11,"Washington County, Maryland","2,301",,"2,301",,
2015,Work Experience by Education,Full Time,Grade 12,"Washington County, Maryland","1,299",,"1,299",,
2015,Work Experience by Education,Full Time,Regular Highschool Diploma,"Washington County, Maryland","45,118",,"45,118",,
2015,Work Experience by Education,Full Time,GED,"Washington County, Maryland","4,126",,"4,126",,
2015,Work Experience by Education,Full Time,Some College,"Washington County, Maryland","9,922",,"9,922",,
2015,Work Experience by Education,Full Time,1 or more,"Washington County, Maryland","18,810",,"18,810",,
2015,Work Experience by Education,Full Time,Associate,"Washington County, Maryland","11,590",,"11,590",,
2015,Work Experience by Education,Full Time,Bachlor's,"Washington County, Maryland","19,586",,"19,586",,
2015,Work Experience by Education,Full Time,Master's,"Washington County, Maryland","8,936",,"8,936",,
2015,Work Experience by Education,Full Time,Professional,"Washington County, Maryland",900,,900,,
2015,Work Experience by Education,Full Time,Doctoral,"Washington County, Maryland",780,,780,,
2016,Work Experience by Education,Not Working,N/A,"Washington County, Maryland","8,904",,"8,904",,
2016,Work Experience by Education,Not Working,No School,"Washington County, Maryland","9,928",,"9,928",,
2016,Work Experience by Education,Not Working,Nursery,"Washington County, Maryland","3,718",,"3,718",,
