Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2017,Employment Status By Education,Unemployed,Less than Highschool,"Frederick County, Maryland",489,,489,,
2017,Employment Status By Education,Unemployed,Highschool,"Frederick County, Maryland",1363,,"1,363",,
2017,Employment Status By Education,Unemployed,Some College,"Frederick County, Maryland",1380,,"1,380",,
2017,Employment Status By Education,Unemployed,Bachelor's or Higher,"Frederick County, Maryland",1283,,"1,283",,
2017,Employment Status By Education,NIL,Less than Highschool,"Frederick County, Maryland",2205,,"2,205",,
2017,Employment Status By Education,NIL,Highschool,"Frederick County, Maryland",6017,,"6,017",,
2017,Employment Status By Education,NIL,Some College,"Frederick County, Maryland",5691,,"5,691",,
2017,Employment Status By Education,NIL,Bachelor's or Higher,"Frederick County, Maryland",6231,,"6,231",,
2016,Employment Status By Education,Employed,Less than Highschool,"Frederick County, Maryland",4872,,"4,872",,
2016,Employment Status By Education,Employed,Highschool,"Frederick County, Maryland",23006,,"23,006",,
2016,Employment Status By Education,Employed,Some College,"Frederick County, Maryland",30687,,"30,687",,
2016,Employment Status By Education,Employed,Bachelor's or Higher,"Frederick County, Maryland",48250,,"48,250",,
2016,Employment Status By Education,Unemployed,Less than Highschool,"Frederick County, Maryland",464,,464,,
2016,Employment Status By Education,Unemployed,Highschool,"Frederick County, Maryland",1705,,"1,705",,
2016,Employment Status By Education,Unemployed,Some College,"Frederick County, Maryland",1361,,"1,361",,
2016,Employment Status By Education,Unemployed,Bachelor's or Higher,"Frederick County, Maryland",1184,,"1,184",,
2016,Employment Status By Education,NIL,Less than Highschool,"Frederick County, Maryland",2183,,"2,183",,
2016,Employment Status By Education,NIL,Highschool,"Frederick County, Maryland",6073,,"6,073",,
2016,Employment Status By Education,NIL,Some College,"Frederick County, Maryland",5998,,"5,998",,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Frederick County, Maryland",5989,,"5,989",,
2015,Employment Status By Education,Employed,Less than Highschool,"Frederick County, Maryland",5061,,"5,061",,
2015,Employment Status By Education,Employed,Highschool,"Frederick County, Maryland",22730,,"22,730",,
2015,Employment Status By Education,Employed,Some College,"Frederick County, Maryland",30867,,"30,867",,
2015,Employment Status By Education,Employed,Bachelor's or Higher,"Frederick County, Maryland",46987,,"46,987",,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Frederick County, Maryland",484,,484,,
2015,Employment Status By Education,Unemployed,Highschool,"Frederick County, Maryland",1587,,"1,587",,
2015,Employment Status By Education,Unemployed,Some College,"Frederick County, Maryland",1742,,"1,742",,
2015,Employment Status By Education,Unemployed,Bachelor's or Higher,"Frederick County, Maryland",1220,,"1,220",,
2015,Employment Status By Education,NIL,Less than Highschool,"Frederick County, Maryland",2269,,"2,269",,
2015,Employment Status By Education,NIL,Highschool,"Frederick County, Maryland",6426,,"6,426",,
2015,Employment Status By Education,NIL,Some College,"Frederick County, Maryland",5863,,"5,863",,
2015,Employment Status By Education,NIL,Bachelor's or Higher,"Frederick County, Maryland",6006,,"6,006",,
2017,Employment Status By Poverty Status,Labor Force,Above Poverty,"Frederick County, Maryland",130591,,"130,591",,
2017,Employment Status By Poverty Status,Labor Force,Below Poverty,"Frederick County, Maryland",5738,,"5,738",,
2017,Employment Status By Poverty Status,Employed,Above Poverty,"Frederick County, Maryland",124952,,"124,952",,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Frederick County, Maryland",4433,,"4,433",,
2017,Employment Status By Poverty Status,Unemployed,Above Poverty,"Frederick County, Maryland",5639,,"5,639",,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Frederick County, Maryland",1305,,"1,305",,
2016,Employment Status By Poverty Status,Labor Force,Above Poverty,"Frederick County, Maryland",129262,,"129,262",,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Frederick County, Maryland",3107,,"3,107",,
2016,Employment Status By Poverty Status,Employed,Above Poverty,"Frederick County, Maryland",123376,,"123,376",,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Frederick County, Maryland",2328,,"2,328",,
2016,Employment Status By Poverty Status,Unemployed,Above Poverty,"Frederick County, Maryland",5886,,"5,886",,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Frederick County, Maryland",779,,779,,
2015,Employment Status By Poverty Status,Labor Force,Above Poverty,"Frederick County, Maryland",128636,,"128,636",,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Frederick County, Maryland",5176,,"5,176",,
2015,Employment Status By Poverty Status,Employed,Above Poverty,"Frederick County, Maryland",122323,,"122,323",,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Frederick County, Maryland",3738,,"3,738",,
2015,Employment Status By Poverty Status,Unemployed,Above Poverty,"Frederick County, Maryland",6313,,"6,313",,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Frederick County, Maryland",1438,,"1,438",,
2017,Median Household Income,,,"Frederick County, Maryland",88502,,"$88,502 ",,
2016,Median Household Income,,,"Frederick County, Maryland",85715,,"$85,715 ",,
2015,Median Household Income,,,"Frederick County, Maryland",83700,,"$83,700 ",,
2017,Total Population,,,"Frederick County, Maryland",246105,,"246,105",,
2016,Total Population,,,"Frederick County, Maryland",243465,,"243,465",,
2015,Total Population,,,"Frederick County, Maryland",241373,,"241,373",,
2017,Unemployment By Gender,,Male,"Frederick County, Maryland",4.4,0.044,4.40%,,
2017,Unemployment By Gender,,Female,"Frederick County, Maryland",5.1,0.051,5.10%,,
2016,Unemployment By Gender,,Male,"Frederick County, Maryland",4.4,0.044,4.40%,,
2016,Unemployment By Gender,,Female,"Frederick County, Maryland",5.3,0.053,5.30%,,
2015,Unemployment By Gender,,Male,"Frederick County, Maryland",4.8,0.048,4.80%,,
2015,Unemployment By Gender,,Female,"Frederick County, Maryland",5.8,0.058,5.80%,,
2017,Unemployment By Race,,White,"Frederick County, Maryland",4.7,0.047,4.70%,,
2017,Unemployment By Race,,Black,"Frederick County, Maryland",7.4,0.074,7.40%,,
2017,Unemployment By Race,,Asian,"Frederick County, Maryland",5.6,0.056,5.60%,,
2017,Unemployment By Race,,Hispanic,"Frederick County, Maryland",4.6,0.046,4.60%,,
2016,Unemployment By Race,,White,"Frederick County, Maryland",4.8,0.048,4.80%,,
2016,Unemployment By Race,,Black,"Frederick County, Maryland",7.7,0.077,7.70%,,
2016,Unemployment By Race,,Asian,"Frederick County, Maryland",7.8,0.078,7.80%,,
2016,Unemployment By Race,,Hispanic,"Frederick County, Maryland",4.6,0.046,4.60%,,
2015,Unemployment By Race,,White,"Frederick County, Maryland",5.3,0.053,5.30%,,
2015,Unemployment By Race,,Black,"Frederick County, Maryland",9.1,0.091,9.10%,,
2015,Unemployment By Race,,Asian,"Frederick County, Maryland",7.6,0.076,7.60%,,
2015,Unemployment By Race,,Hispanic,"Frederick County, Maryland",5.4,0.054,5.40%,,
2017,Unemployment By Veteran Status,,Veteran,"Frederick County, Maryland",2.6,0.026,2.60%,,
2017,Unemployment By Veteran Status,,Non Veteran,"Frederick County, Maryland",5,0.05,5.00%,,
2016,Unemployment By Veteran Status,,Veteran,"Frederick County, Maryland",3,0.03,3.00%,,
2016,Unemployment By Veteran Status,,Non Veteran,"Frederick County, Maryland",5.1,0.051,5.10%,,
2015,Unemployment By Veteran Status,,Veteran,"Frederick County, Maryland",3.5,0.035,3.50%,,
2015,Unemployment By Veteran Status,,Non Veteran,"Frederick County, Maryland",5.7,0.057,5.70%,,
2015Q1,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",71,,71,,71
2015Q2,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",92,,92,,92
2015Q3,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",83,,83,,83
2015Q4,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",84,,84,,84
2016Q1,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",77,,77,,77
2016Q2,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",81,,81,,81
2016Q3,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",93,,93,,93
2016Q4,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",73,,73,,73
2015Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.016366,0.016,1.64%,,0.016
2015Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.014388,0.014,1.44%,,0.014
2015Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.013742,0.014,1.37%,0.013742,1.40%
2015Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.006418,0.006,0.64%,0.006418,0.60%
2016Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.01355,0.014,1.36%,0.01355,1.40%
2016Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.025581,0.026,2.56%,0.025581,2.60%
2016Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.020961,0.021,2.10%,0.020961,2.10%
2016Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.010195,0.01,1.02%,0.010195,1.00%
2017Q1,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",62,,62,,62
2017Q2,Number of TANF Recipient Workers,Employed,,"Frederick County, Maryland",62,,62,,62
2017Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.010212,,1.02%,0.010212,1.00%
2017Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Frederick County, Maryland",0.011309,,1.13%,0.011309,1.10%
2016Q3,Percentage of TANF Recipients among Maryland Workers,Employed,,"Frederick County, Maryland",0.000945,,0.09%,0.000945,0.09%
2016Q4,Percentage of TANF Recipients among Maryland Workers,Employed,,"Frederick County, Maryland",0.000718,,0.07%,0.000718,0.07%
2017Q1,Percentage of TANF Recipients among Maryland Workers,Employed,,"Frederick County, Maryland",0.000621,,0.06%,0.000621,0.06%
2017Q2,Percentage of TANF Recipients among Maryland Workers,Employed,,"Frederick County, Maryland",0.000607,,0.06%,0.000607,0.06%
2016,Snap Recipient Workers,,,"Frederick County, Maryland",7697,,"7,697",,
2017,Snap Recipient Workers,,,"Frederick County, Maryland",7622,,"7,622",,
2018,Snap Recipient Workers,,,"Frederick County, Maryland",7708,,"7,708",,
2016,Snap Recipient Workers by Percentage,,,"Frederick County, Maryland",0.0284,2.84,2.84%,,
2017,Snap Recipient Workers by Percentage,,,"Frederick County, Maryland",0.0281,2.81,2.81%,,
2018,Snap Recipient Workers by Percentage,,,"Frederick County, Maryland",0.028,2.8,2.80%,,
2015,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","89,781",,"89,781",,
2015,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","16,382",,"16,382",,
2015,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","132,135",,"132,135",,
2015,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","113,978",,"113,978",,
2015,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","30,549",,"30,549",,
2015,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","103,625",,"103,625",,
2016,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","92,946",,"92,946",,
2016,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","18,665",,"18,665",,
2016,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","131,057",,"131,057",,
2016,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","112,341",,"112,341",,
2016,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","30,285",,"30,285",,
2016,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","105,859",,"105,859",,
2017,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","92,939",,"92,939",,
2017,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","18,410",,"18,410",,
2017,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","133,873",,"133,873",,
2017,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","117,159",,"117,159",,
2017,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","29,296",,"29,296",,
2017,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","106,583",,"106,583",,
2015,Work Experience by Race,Not Working,White,"Frederick County, Maryland","161,877",,"161,877",,
2015,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","18,871",,"18,871",,
2015,Work Experience by Race,Not Working,American,"Frederick County, Maryland",321,,321,,
2015,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","2,381",,"2,381",,
2015,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",167,,167,,
2015,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","6,538",,"6,538",,
2015,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","3,238",,"3,238",,
2015,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","9,398",,"9,398",,
2015,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",968,,968,,
2015,Work Experience by Race,Part Time,White,"Frederick County, Maryland","38,167",,"38,167",,
2015,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","4,691",,"4,691",,
2015,Work Experience by Race,Part Time,American,"Frederick County, Maryland",38,,38,,
2015,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",86,,86,,
2015,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",13,,13,,
2015,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","1,887",,"1,887",,
2015,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",663,,663,,
2015,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,366",,"1,366",,
2015,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",20,,20,,
2015,Work Experience by Race,Full Time,White,"Frederick County, Maryland","196,267",,"196,267",,
2015,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","19,949",,"19,949",,
2015,Work Experience by Race,Full Time,American,"Frederick County, Maryland","1,031",,"1,031",,
2015,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland","1,473",,"1,473",,
2015,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",397,,397,,
2015,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","8,423",,"8,423",,
2015,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","4,022",,"4,022",,
2015,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","3,685",,"3,685",,
2015,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland",513,,513,,
2016,Work Experience by Race,Not Working,White,"Frederick County, Maryland","162,836",,"162,836",,
2016,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","22,728",,"22,728",,
2016,Work Experience by Race,Not Working,American,"Frederick County, Maryland",123,,123,,
2016,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","1,498",,"1,498",,
2016,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",44,,44,,
2016,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","6,980",,"6,980",,
2016,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","2,595",,"2,595",,
2016,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","7,961",,"7,961",,
2016,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",522,,522,,
2016,Work Experience by Race,Part Time,White,"Frederick County, Maryland","40,759",,"40,759",,
2016,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","3,842",,"3,842",,
2016,Work Experience by Race,Part Time,American,"Frederick County, Maryland",42,,42,,
2016,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",90,,90,,
2016,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",186,,186,,
2016,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","2,190",,"2,190",,
2016,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",579,,579,,
2016,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,038",,"1,038",,
2016,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",224,,224,,
2016,Work Experience by Race,Full Time,White,"Frederick County, Maryland","195,143",,"195,143",,
2016,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","22,492",,"22,492",,
2016,Work Experience by Race,Full Time,American,"Frederick County, Maryland","1,159",,"1,159",,
2016,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland",638,,638,,
2016,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",113,,113,,
2016,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","9,912",,"9,912",,
2016,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","3,146",,"3,146",,
2016,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","3,801",,"3,801",,
2016,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland",512,,512,,
2017,Work Experience by Race,Not Working,White,"Frederick County, Maryland","165,657",,"165,657",,
2017,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","19,238",,"19,238",,
2017,Work Experience by Race,Not Working,American,"Frederick County, Maryland",555,,555,,
2017,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","2,236",,"2,236",,
2017,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",422,,422,,
2017,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","7,880",,"7,880",,
2017,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","3,333",,"3,333",,
2017,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","9,911",,"9,911",,
2017,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",866,,866,,
2017,Work Experience by Race,Part Time,White,"Frederick County, Maryland","40,246",,"40,246",,
2017,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","3,858",,"3,858",,
2017,Work Experience by Race,Part Time,American,"Frederick County, Maryland",112,,112,,
2017,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",199,,199,,
2017,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",46,,46,,
2017,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","1,424",,"1,424",,
2017,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",405,,405,,
2017,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,387",,"1,387",,
2017,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",29,,29,,
2017,Work Experience by Race,Full Time,White,"Frederick County, Maryland","194,707",,"194,707",,
2017,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","20,929",,"20,929",,
2017,Work Experience by Race,Full Time,American,"Frederick County, Maryland",888,,888,,
2017,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland","1,621",,"1,621",,
2017,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",178,,178,,
2017,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","10,166",,"10,166",,
2017,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","5,482",,"5,482",,
2017,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","5,102",,"5,102",,
2017,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland","1,383",,"1,383",,
2015,Work Experience by Education,Not Working,N/A,"Frederick County, Maryland","17,450",,"17,450",,
2015,Work Experience by Education,Not Working,No School,"Frederick County, Maryland","11,904",,"11,904",,
2015,Work Experience by Education,Not Working,Nursery,"Frederick County, Maryland","8,934",,"8,934",,
2015,Work Experience by Education,Not Working,Kindergarten,"Frederick County, Maryland","6,528",,"6,528",,
2015,Work Experience by Education,Not Working,Grade 1,"Frederick County, Maryland","4,912",,"4,912",,
2015,Work Experience by Education,Not Working,Grade 2,"Frederick County, Maryland","5,645",,"5,645",,
2015,Work Experience by Education,Not Working,Grade 3,"Frederick County, Maryland","7,194",,"7,194",,
2015,Work Experience by Education,Not Working,Grade 4,"Frederick County, Maryland","7,019",,"7,019",,
2015,Work Experience by Education,Not Working,Grade 5,"Frederick County, Maryland","6,785",,"6,785",,
2015,Work Experience by Education,Not Working,Grade 6,"Frederick County, Maryland","7,252",,"7,252",,
2015,Work Experience by Education,Not Working,Grade 7,"Frederick County, Maryland","8,319",,"8,319",,
2015,Work Experience by Education,Not Working,Grade 8,"Frederick County, Maryland","10,303",,"10,303",,
2015,Work Experience by Education,Not Working,Grade 9,"Frederick County, Maryland","7,581",,"7,581",,
2015,Work Experience by Education,Not Working,Grade 10,"Frederick County, Maryland","8,440",,"8,440",,
2015,Work Experience by Education,Not Working,Grade 11,"Frederick County, Maryland","6,393",,"6,393",,
2015,Work Experience by Education,Not Working,Grade 12,"Frederick County, Maryland","1,920",,"1,920",,
2015,Work Experience by Education,Not Working,Regular Highschool Diploma,"Frederick County, Maryland","25,476",,"25,476",,
2015,Work Experience by Education,Not Working,GED,"Frederick County, Maryland","2,763",,"2,763",,
2015,Work Experience by Education,Not Working,Some College,"Frederick County, Maryland","7,004",,"7,004",,
2015,Work Experience by Education,Not Working,1 or more,"Frederick County, Maryland","12,431",,"12,431",,
2015,Work Experience by Education,Not Working,Associate,"Frederick County, Maryland","6,021",,"6,021",,
2015,Work Experience by Education,Not Working,Bachlor's,"Frederick County, Maryland","14,022",,"14,022",,
2015,Work Experience by Education,Not Working,Master's,"Frederick County, Maryland","7,267",,"7,267",,
2015,Work Experience by Education,Not Working,Professional,"Frederick County, Maryland",949,,949,,
2015,Work Experience by Education,Not Working,Doctoral,"Frederick County, Maryland","1,247",,"1,247",,
2015,Work Experience by Education,Part Time,N/A,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,No School,"Frederick County, Maryland",430,,430,,
2015,Work Experience by Education,Part Time,Nursery,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Kindergarten,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 1,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 2,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 3,"Frederick County, Maryland",11,,11,,
2015,Work Experience by Education,Part Time,Grade 4,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 5,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 6,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 7,"Frederick County, Maryland",46,,46,,
2015,Work Experience by Education,Part Time,Grade 8,"Frederick County, Maryland",108,,108,,
2015,Work Experience by Education,Part Time,Grade 9,"Frederick County, Maryland",252,,252,,
2015,Work Experience by Education,Part Time,Grade 10,"Frederick County, Maryland","1,246",,"1,246",,
2015,Work Experience by Education,Part Time,Grade 11,"Frederick County, Maryland","2,872",,"2,872",,
2015,Work Experience by Education,Part Time,Grade 12,"Frederick County, Maryland",663,,663,,
2015,Work Experience by Education,Part Time,Regular Highschool Diploma,"Frederick County, Maryland","9,833",,"9,833",,
2015,Work Experience by Education,Part Time,GED,"Frederick County, Maryland","1,081",,"1,081",,
2015,Work Experience by Education,Part Time,Some College,"Frederick County, Maryland","5,114",,"5,114",,
2015,Work Experience by Education,Part Time,1 or more,"Frederick County, Maryland","8,705",,"8,705",,
2015,Work Experience by Education,Part Time,Associate,"Frederick County, Maryland","2,617",,"2,617",,
2015,Work Experience by Education,Part Time,Bachlor's,"Frederick County, Maryland","8,894",,"8,894",,
2015,Work Experience by Education,Part Time,Master's,"Frederick County, Maryland","3,726",,"3,726",,
2015,Work Experience by Education,Part Time,Professional,"Frederick County, Maryland",582,,582,,
2015,Work Experience by Education,Part Time,Doctoral,"Frederick County, Maryland",751,,751,,
2015,Work Experience by Education,Full Time,N/A,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,No School,"Frederick County, Maryland","2,188",,"2,188",,
2015,Work Experience by Education,Full Time,Nursery,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Kindergarten,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 1,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 2,"Frederick County, Maryland",56,,56,,
2015,Work Experience by Education,Full Time,Grade 3,"Frederick County, Maryland",33,,33,,
2015,Work Experience by Education,Full Time,Grade 4,"Frederick County, Maryland",55,,55,,
2015,Work Experience by Education,Full Time,Grade 5,"Frederick County, Maryland",128,,128,,
2015,Work Experience by Education,Full Time,Grade 6,"Frederick County, Maryland",821,,821,,
2015,Work Experience by Education,Full Time,Grade 7,"Frederick County, Maryland",545,,545,,
2015,Work Experience by Education,Full Time,Grade 8,"Frederick County, Maryland",422,,422,,
2015,Work Experience by Education,Full Time,Grade 9,"Frederick County, Maryland","1,114",,"1,114",,
2015,Work Experience by Education,Full Time,Grade 10,"Frederick County, Maryland","2,251",,"2,251",,
2015,Work Experience by Education,Full Time,Grade 11,"Frederick County, Maryland","2,452",,"2,452",,
2015,Work Experience by Education,Full Time,Grade 12,"Frederick County, Maryland","1,731",,"1,731",,
2015,Work Experience by Education,Full Time,Regular Highschool Diploma,"Frederick County, Maryland","50,386",,"50,386",,
2015,Work Experience by Education,Full Time,GED,"Frederick County, Maryland","4,703",,"4,703",,
