Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2017,Employment Status By Poverty Status,Unemployed,Above Poverty,"Charles County, Maryland",3075,," 3,075 ",,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",663,, 663 ,,
2016,Employment Status By Poverty Status,Labor Force,Above Poverty,"Charles County, Maryland",79002,," 79,002 ",,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Charles County, Maryland",2850,," 2,850 ",,
2016,Employment Status By Poverty Status,Employed,Above Poverty,"Charles County, Maryland",75640,," 75,640 ",,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",2135,," 2,135 ",,
2016,Employment Status By Poverty Status,Unemployed,Above Poverty,"Charles County, Maryland",3362,," 3,362 ",,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",715,, 715 ,,
2015,Employment Status By Poverty Status,Labor Force,Above Poverty,"Charles County, Maryland",78478,," 78,478 ",,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Charles County, Maryland",3257,," 3,257 ",,
2015,Employment Status By Poverty Status,Employed,Above Poverty,"Charles County, Maryland",74323,," 74,323 ",,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Charles County, Maryland",2299,," 2,299 ",,
2015,Employment Status By Poverty Status,Unemployed,Above Poverty,"Charles County, Maryland",4155,," 4,155 ",,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Charles County, Maryland",958,, 958 ,,
2017,Median Household Income,,,"Charles County, Maryland",93973,," $93,973 ",,
2016,Median Household Income,,,"Charles County, Maryland",91373,," $91,373 ",,
2015,Median Household Income,,,"Charles County, Maryland",90607,," $90,607 ",,
2017,Total Population,,,"Charles County, Maryland",156021,," 156,021 ",,
2016,Total Population,,,"Charles County, Maryland",154357,," 154,357 ",,
2015,Total Population,,,"Charles County, Maryland",152754,," 152,754 ",,
2017,Unemployment By Gender,,Male,"Charles County, Maryland",4.9,0.049,4.90%,,
2017,Unemployment By Gender,,Female,"Charles County, Maryland",3.5,0.035,3.50%,,
2016,Unemployment By Gender,,Male,"Charles County, Maryland",5.2,0.052,5.20%,,
2016,Unemployment By Gender,,Female,"Charles County, Maryland",4,0.04,4.00%,,
2015,Unemployment By Gender,,Male,"Charles County, Maryland",6.2,0.062,6.20%,,
2015,Unemployment By Gender,,Female,"Charles County, Maryland",5.2,0.052,5.20%,,
2017,Unemployment By Race,,White,"Charles County, Maryland",3.5,0.035,3.50%,,
2017,Unemployment By Race,,Black,"Charles County, Maryland",5.6,0.056,5.60%,,
2017,Unemployment By Race,,Asian,"Charles County, Maryland",4.1,0.041,4.10%,,
2017,Unemployment By Race,,Hispanic,"Charles County, Maryland",2.4,0.024,2.40%,,
2016,Unemployment By Race,,White,"Charles County, Maryland",3.5,0.035,3.50%,,
2016,Unemployment By Race,,Black,"Charles County, Maryland",6.4,0.064,6.40%,,
2016,Unemployment By Race,,Asian,"Charles County, Maryland",4.6,0.046,4.60%,,
2016,Unemployment By Race,,Hispanic,"Charles County, Maryland",3.4,0.034,3.40%,,
2015,Unemployment By Race,,White,"Charles County, Maryland",4.1,0.041,4.10%,,
2015,Unemployment By Race,,Black,"Charles County, Maryland",8.1,0.081,8.10%,,
2015,Unemployment By Race,,Asian,"Charles County, Maryland",10.7,0.107,10.70%,,
2015,Unemployment By Race,,Hispanic,"Charles County, Maryland",4.4,0.044,4.40%,,
2017,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.3,0.033,3.30%,,
2017,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",4.4,0.044,4.40%,,
2016,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.5,0.035,3.50%,,
2016,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",4.8,0.048,4.80%,,
2015,Unemployment By Veteran Status,,Veteran,"Charles County, Maryland",3.8,0.038,3.80%,,
2015,Unemployment By Veteran Status,,Non Veteran,"Charles County, Maryland",6,0.06,6.00%,,
2015Q1,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",96,, 96 ,,96
2015Q2,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",83,, 83 ,,83
2015Q3,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",81,, 81 ,,81
2015Q4,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",82,, 82 ,,82
2016Q1,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",70,, 70 ,,70
2016Q2,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",74,, 74 ,,74
2016Q3,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",76,, 76 ,,76
2016Q4,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",78,, 78 ,,78
2015Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.031548,0.032,3.15%,,0.032
2015Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.037563,0.038,3.76%,,0.038
2015Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.043878,0.044,4.39%,0.043878,4.40%
2015Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.014118,0.014,1.41%,0.014118,1.40%
2016Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.017415,0.017,1.74%,0.017415,1.70%
2016Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.033666,0.034,3.37%,0.033666,3.40%
2016Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.024194,0.024,2.42%,0.024194,2.40%
2016Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.020045,0.02,2.00%,0.020045,2.00%
2017Q1,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",54,, 54 ,,54
2017Q2,Number of TANF Recipient Workers,Employed,,"Charles County, Maryland",59,, 59 ,,59
2017Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.027206,, 0 ,0.027206,2.70%
2017Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Charles County, Maryland",0.026412,, 0 ,0.026412,2.60%
2016Q3,Percentage of TANF Recipients among Maryland Workers,Employed,,"Charles County, Maryland",0.001772,, 0 ,0.001772,0.18%
2016Q4,Percentage of TANF Recipients among Maryland Workers,Employed,,"Charles County, Maryland",0.001786,, 0 ,0.001786,0.18%
2017Q1,Percentage of TANF Recipients among Maryland Workers,Employed,,"Charles County, Maryland",0.001291,, 0 ,0.001291,0.13%
2017Q2,Percentage of TANF Recipients among Maryland Workers,Employed,,"Charles County, Maryland",0.001403,, 0 ,0.001403,0.14%
2016,Snap Recipient Workers,,,"Charles County, Maryland",6698,," 6,698 ",,
2017,Snap Recipient Workers,,,"Charles County, Maryland",6665,," 6,665 ",,
2018,Snap Recipient Workers,,,"Charles County, Maryland",6555,," 6,555 ",,
2016,Snap Recipient Workers by Percentage,,,"Charles County, Maryland",0.0247,2.47,2.47%,,
2017,Snap Recipient Workers by Percentage,,,"Charles County, Maryland",0.0246,2.46,2.46%,,
2018,Snap Recipient Workers by Percentage,,,"Charles County, Maryland",0.0238,2.38,2.38%,,
2015,Work Experience by Gender,Not Working,Male,"Charles County, Maryland","64,671",," 64,671 ",,
2015,Work Experience by Gender,Part Time,Male,"Charles County, Maryland","8,453",," 8,453 ",,
2015,Work Experience by Gender,Full Time,Male,"Charles County, Maryland","75,462",," 75,462 ",,
2015,Work Experience by Gender,Not Working,Female,"Charles County, Maryland","77,803",," 77,803 ",,
2015,Work Experience by Gender,Part Time,Female,"Charles County, Maryland","11,441",," 11,441 ",,
2015,Work Experience by Gender,Full Time,Female,"Charles County, Maryland","70,761",," 70,761 ",,
2016,Work Experience by Gender,Not Working,Male,"Charles County, Maryland","66,199",," 66,199 ",,
2016,Work Experience by Gender,Part Time,Male,"Charles County, Maryland","9,001",," 9,001 ",,
2016,Work Experience by Gender,Full Time,Male,"Charles County, Maryland","77,014",," 77,014 ",,
2016,Work Experience by Gender,Not Working,Female,"Charles County, Maryland","75,352",," 75,352 ",,
2016,Work Experience by Gender,Part Time,Female,"Charles County, Maryland","9,998",," 9,998 ",,
2016,Work Experience by Gender,Full Time,Female,"Charles County, Maryland","75,021",," 75,021 ",,
2017,Work Experience by Gender,Not Working,Male,"Charles County, Maryland","68,579",," 68,579 ",,
2017,Work Experience by Gender,Part Time,Male,"Charles County, Maryland","7,979",," 7,979 ",,
2017,Work Experience by Gender,Full Time,Male,"Charles County, Maryland","76,914",," 76,914 ",,
2017,Work Experience by Gender,Not Working,Female,"Charles County, Maryland","79,684",," 79,684 ",,
2017,Work Experience by Gender,Part Time,Female,"Charles County, Maryland","10,082",," 10,082 ",,
2017,Work Experience by Gender,Full Time,Female,"Charles County, Maryland","73,283",," 73,283 ",,
2015,Work Experience by Race,Not Working,White,"Charles County, Maryland","65,501",," 65,501 ",,
2015,Work Experience by Race,Not Working,Black,"Charles County, Maryland","57,698",," 57,698 ",,
2015,Work Experience by Race,Not Working,American,"Charles County, Maryland",491,, 491 ,,
2015,Work Experience by Race,Not Working,Chinese,"Charles County, Maryland",515,, 515 ,,
2015,Work Experience by Race,Not Working,Japanese,"Charles County, Maryland",31,, 31 ,,
2015,Work Experience by Race,Not Working,Other Asian,"Charles County, Maryland","4,707",," 4,707 ",,
2015,Work Experience by Race,Not Working,Other Race,"Charles County, Maryland",379,, 379 ,,
2015,Work Experience by Race,Not Working,Two Major Races,"Charles County, Maryland","12,288",," 12,288 ",,
2015,Work Experience by Race,Not Working,Three or More,"Charles County, Maryland",864,, 864 ,,
2015,Work Experience by Race,Part Time,White,"Charles County, Maryland","9,545",," 9,545 ",,
2015,Work Experience by Race,Part Time,Black,"Charles County, Maryland","7,257",," 7,257 ",,
2015,Work Experience by Race,Part Time,American,"Charles County, Maryland",122,, 122 ,,
2015,Work Experience by Race,Part Time,Chinese,"Charles County, Maryland",160,, 160 ,,
2015,Work Experience by Race,Part Time,Japanese,"Charles County, Maryland",12,, 12 ,,
2015,Work Experience by Race,Part Time,Other Asian,"Charles County, Maryland","1,109",," 1,109 ",,
2015,Work Experience by Race,Part Time,Other Race,"Charles County, Maryland",143,, 143 ,,
2015,Work Experience by Race,Part Time,Two Major Races,"Charles County, Maryland","1,472",," 1,472 ",,
2015,Work Experience by Race,Part Time,Three or More,"Charles County, Maryland",74,, 74 ,,
2015,Work Experience by Race,Full Time,White,"Charles County, Maryland","71,728",," 71,728 ",,
2015,Work Experience by Race,Full Time,Black,"Charles County, Maryland","64,290",," 64,290 ",,
2015,Work Experience by Race,Full Time,American,"Charles County, Maryland",464,, 464 ,,
2015,Work Experience by Race,Full Time,Chinese,"Charles County, Maryland",612,, 612 ,,
2015,Work Experience by Race,Full Time,Japanese,"Charles County, Maryland",12,, 12 ,,
2015,Work Experience by Race,Full Time,Other Asian,"Charles County, Maryland","3,474",," 3,474 ",,
2015,Work Experience by Race,Full Time,Other Race,"Charles County, Maryland",515,, 515 ,,
2015,Work Experience by Race,Full Time,Two Major Races,"Charles County, Maryland","4,779",," 4,779 ",,
2015,Work Experience by Race,Full Time,Three or More,"Charles County, Maryland",349,, 349 ,,
2016,Work Experience by Race,Not Working,White,"Charles County, Maryland","64,032",," 64,032 ",,
2016,Work Experience by Race,Not Working,Black,"Charles County, Maryland","61,081",," 61,081 ",,
2016,Work Experience by Race,Not Working,American,"Charles County, Maryland",375,, 375 ,,
2016,Work Experience by Race,Not Working,Chinese,"Charles County, Maryland",417,, 417 ,,
2016,Work Experience by Race,Not Working,Japanese,"Charles County, Maryland",162,, 162 ,,
2016,Work Experience by Race,Not Working,Other Asian,"Charles County, Maryland","3,386",," 3,386 ",,
2016,Work Experience by Race,Not Working,Other Race,"Charles County, Maryland",735,, 735 ,,
2016,Work Experience by Race,Not Working,Two Major Races,"Charles County, Maryland","9,661",," 9,661 ",,
2016,Work Experience by Race,Not Working,Three or More,"Charles County, Maryland","1,702",," 1,702 ",,
2016,Work Experience by Race,Part Time,White,"Charles County, Maryland","9,073",," 9,073 ",,
2016,Work Experience by Race,Part Time,Black,"Charles County, Maryland","7,926",," 7,926 ",,
2016,Work Experience by Race,Part Time,American,"Charles County, Maryland",193,, 193 ,,
2016,Work Experience by Race,Part Time,Chinese,"Charles County, Maryland",226,, 226 ,,
2016,Work Experience by Race,Part Time,Japanese,"Charles County, Maryland",0,, -   ,,
2016,Work Experience by Race,Part Time,Other Asian,"Charles County, Maryland",467,, 467 ,,
2016,Work Experience by Race,Part Time,Other Race,"Charles County, Maryland",476,, 476 ,,
2016,Work Experience by Race,Part Time,Two Major Races,"Charles County, Maryland",419,, 419 ,,
2016,Work Experience by Race,Part Time,Three or More,"Charles County, Maryland",219,, 219 ,,
2016,Work Experience by Race,Full Time,White,"Charles County, Maryland","72,651",," 72,651 ",,
2016,Work Experience by Race,Full Time,Black,"Charles County, Maryland","68,447",," 68,447 ",,
2016,Work Experience by Race,Full Time,American,"Charles County, Maryland",539,, 539 ,,
2016,Work Experience by Race,Full Time,Chinese,"Charles County, Maryland",327,, 327 ,,
2016,Work Experience by Race,Full Time,Japanese,"Charles County, Maryland",10,, 10 ,,
2016,Work Experience by Race,Full Time,Other Asian,"Charles County, Maryland","4,342",," 4,342 ",,
2016,Work Experience by Race,Full Time,Other Race,"Charles County, Maryland",711,, 711 ,,
2016,Work Experience by Race,Full Time,Two Major Races,"Charles County, Maryland","4,265",," 4,265 ",,
2016,Work Experience by Race,Full Time,Three or More,"Charles County, Maryland",743,, 743 ,,
2017,Work Experience by Race,Not Working,White,"Charles County, Maryland","64,191",," 64,191 ",,
2017,Work Experience by Race,Not Working,Black,"Charles County, Maryland","64,147",," 64,147 ",,
2017,Work Experience by Race,Not Working,American,"Charles County, Maryland",383,, 383 ,,
2017,Work Experience by Race,Not Working,Chinese,"Charles County, Maryland","1,326",," 1,326 ",,
2017,Work Experience by Race,Not Working,Japanese,"Charles County, Maryland",21,, 21 ,,
2017,Work Experience by Race,Not Working,Other Asian,"Charles County, Maryland","4,253",," 4,253 ",,
2017,Work Experience by Race,Not Working,Other Race,"Charles County, Maryland",827,, 827 ,,
2017,Work Experience by Race,Not Working,Two Major Races,"Charles County, Maryland","10,224",," 10,224 ",,
2017,Work Experience by Race,Not Working,Three or More,"Charles County, Maryland","2,891",," 2,891 ",,
2017,Work Experience by Race,Part Time,White,"Charles County, Maryland","9,125",," 9,125 ",,
2017,Work Experience by Race,Part Time,Black,"Charles County, Maryland","7,290",," 7,290 ",,
2017,Work Experience by Race,Part Time,American,"Charles County, Maryland",76,, 76 ,,
2017,Work Experience by Race,Part Time,Chinese,"Charles County, Maryland",54,, 54 ,,
2017,Work Experience by Race,Part Time,Japanese,"Charles County, Maryland",0,, -   ,,
2017,Work Experience by Race,Part Time,Other Asian,"Charles County, Maryland",663,, 663 ,,
2017,Work Experience by Race,Part Time,Other Race,"Charles County, Maryland",316,, 316 ,,
2017,Work Experience by Race,Part Time,Two Major Races,"Charles County, Maryland",442,, 442 ,,
2017,Work Experience by Race,Part Time,Three or More,"Charles County, Maryland",95,, 95 ,,
2017,Work Experience by Race,Full Time,White,"Charles County, Maryland","70,828",," 70,828 ",,
2017,Work Experience by Race,Full Time,Black,"Charles County, Maryland","66,012",," 66,012 ",,
2017,Work Experience by Race,Full Time,American,"Charles County, Maryland",948,, 948 ,,
2017,Work Experience by Race,Full Time,Chinese,"Charles County, Maryland",971,, 971 ,,
2017,Work Experience by Race,Full Time,Japanese,"Charles County, Maryland",0,, -   ,,
2017,Work Experience by Race,Full Time,Other Asian,"Charles County, Maryland","4,620",," 4,620 ",,
2017,Work Experience by Race,Full Time,Other Race,"Charles County, Maryland",697,, 697 ,,
2017,Work Experience by Race,Full Time,Two Major Races,"Charles County, Maryland","4,092",," 4,092 ",,
2017,Work Experience by Race,Full Time,Three or More,"Charles County, Maryland","2,029",," 2,029 ",,
2015,Work Experience by Education,Not Working,N/A,"Charles County, Maryland","11,342",," 11,342 ",,
2015,Work Experience by Education,Not Working,No School,"Charles County, Maryland","8,333",," 8,333 ",,
2015,Work Experience by Education,Not Working,Nursery,"Charles County, Maryland","4,461",," 4,461 ",,
2015,Work Experience by Education,Not Working,Kindergarten,"Charles County, Maryland","4,481",," 4,481 ",,
2015,Work Experience by Education,Not Working,Grade 1,"Charles County, Maryland","3,982",," 3,982 ",,
2015,Work Experience by Education,Not Working,Grade 2,"Charles County, Maryland","3,577",," 3,577 ",,
2015,Work Experience by Education,Not Working,Grade 3,"Charles County, Maryland","4,476",," 4,476 ",,
2015,Work Experience by Education,Not Working,Grade 4,"Charles County, Maryland","4,846",," 4,846 ",,
2015,Work Experience by Education,Not Working,Grade 5,"Charles County, Maryland","3,155",," 3,155 ",,
2015,Work Experience by Education,Not Working,Grade 6,"Charles County, Maryland","7,191",," 7,191 ",,
2015,Work Experience by Education,Not Working,Grade 7,"Charles County, Maryland","4,756",," 4,756 ",,
2015,Work Experience by Education,Not Working,Grade 8,"Charles County, Maryland","6,268",," 6,268 ",,
2015,Work Experience by Education,Not Working,Grade 9,"Charles County, Maryland","3,980",," 3,980 ",,
2015,Work Experience by Education,Not Working,Grade 10,"Charles County, Maryland","7,598",," 7,598 ",,
2015,Work Experience by Education,Not Working,Grade 11,"Charles County, Maryland","5,156",," 5,156 ",,
2015,Work Experience by Education,Not Working,Grade 12,"Charles County, Maryland","1,305",," 1,305 ",,
2015,Work Experience by Education,Not Working,Regular Highschool Diploma,"Charles County, Maryland","23,435",," 23,435 ",,
2015,Work Experience by Education,Not Working,GED,"Charles County, Maryland","3,504",," 3,504 ",,
2015,Work Experience by Education,Not Working,Some College,"Charles County, Maryland","4,732",," 4,732 ",,
2015,Work Experience by Education,Not Working,1 or more,"Charles County, Maryland","12,992",," 12,992 ",,
2015,Work Experience by Education,Not Working,Associate,"Charles County, Maryland","3,223",," 3,223 ",,
2015,Work Experience by Education,Not Working,Bachlor's,"Charles County, Maryland","6,581",," 6,581 ",,
2015,Work Experience by Education,Not Working,Master's,"Charles County, Maryland","2,376",," 2,376 ",,
2015,Work Experience by Education,Not Working,Professional,"Charles County, Maryland",214,, 214 ,,
2015,Work Experience by Education,Not Working,Doctoral,"Charles County, Maryland",510,, 510 ,,
2015,Work Experience by Education,Part Time,N/A,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,No School,"Charles County, Maryland",18,, 18 ,,
2015,Work Experience by Education,Part Time,Nursery,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Kindergarten,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 1,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 2,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 3,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 4,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 5,"Charles County, Maryland",19,, 19 ,,
2015,Work Experience by Education,Part Time,Grade 6,"Charles County, Maryland",167,, 167 ,,
2015,Work Experience by Education,Part Time,Grade 7,"Charles County, Maryland",11,, 11 ,,
2015,Work Experience by Education,Part Time,Grade 8,"Charles County, Maryland",24,, 24 ,,
2015,Work Experience by Education,Part Time,Grade 9,"Charles County, Maryland",82,, 82 ,,
2015,Work Experience by Education,Part Time,Grade 10,"Charles County, Maryland",541,, 541 ,,
2015,Work Experience by Education,Part Time,Grade 11,"Charles County, Maryland","1,574",," 1,574 ",,
2015,Work Experience by Education,Part Time,Grade 12,"Charles County, Maryland",358,, 358 ,,
2015,Work Experience by Education,Part Time,Regular Highschool Diploma,"Charles County, Maryland","5,242",," 5,242 ",,
2015,Work Experience by Education,Part Time,GED,"Charles County, Maryland",878,, 878 ,,
2015,Work Experience by Education,Part Time,Some College,"Charles County, Maryland","1,581",," 1,581 ",,
2015,Work Experience by Education,Part Time,1 or more,"Charles County, Maryland","3,861",," 3,861 ",,
2015,Work Experience by Education,Part Time,Associate,"Charles County, Maryland","1,201",," 1,201 ",,
2015,Work Experience by Education,Part Time,Bachlor's,"Charles County, Maryland","2,859",," 2,859 ",,
2015,Work Experience by Education,Part Time,Master's,"Charles County, Maryland","1,201",," 1,201 ",,
2015,Work Experience by Education,Part Time,Professional,"Charles County, Maryland",114,, 114 ,,
2015,Work Experience by Education,Part Time,Doctoral,"Charles County, Maryland",163,, 163 ,,
2015,Work Experience by Education,Full Time,N/A,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,No School,"Charles County, Maryland",313,, 313 ,,
2015,Work Experience by Education,Full Time,Nursery,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Kindergarten,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 1,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 2,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 3,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 4,"Charles County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 5,"Charles County, Maryland",57,, 57 ,,
2015,Work Experience by Education,Full Time,Grade 6,"Charles County, Maryland",7,, 7 ,,
2015,Work Experience by Education,Full Time,Grade 7,"Charles County, Maryland",93,, 93 ,,
2015,Work Experience by Education,Full Time,Grade 8,"Charles County, Maryland",213,, 213 ,,
2015,Work Experience by Education,Full Time,Grade 9,"Charles County, Maryland",244,, 244 ,,
2015,Work Experience by Education,Full Time,Grade 10,"Charles County, Maryland","1,391",," 1,391 ",,
2015,Work Experience by Education,Full Time,Grade 11,"Charles County, Maryland",904,, 904 ,,
