Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2017,Employment Status By Poverty Status,Employed,Above Poverty,"Howard County, Maryland",163140,," 163,140 ",,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Howard County, Maryland",4353,," 4,353 ",,
2017,Employment Status By Poverty Status,Unemployed,Above Poverty,"Howard County, Maryland",6060,," 6,060 ",,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Howard County, Maryland",1263,," 1,263 ",,
2016,Employment Status By Poverty Status,Labor Force,Above Poverty,"Howard County, Maryland",168128,," 168,128 ",,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Howard County, Maryland",5334,," 5,334 ",,
2016,Employment Status By Poverty Status,Employed,Above Poverty,"Howard County, Maryland",161566,," 161,566 ",,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Howard County, Maryland",4001,," 4,001 ",,
2016,Employment Status By Poverty Status,Unemployed,Above Poverty,"Howard County, Maryland",6562,," 6,562 ",,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Howard County, Maryland",1333,," 1,333 ",,
2015,Employment Status By Poverty Status,Labor Force,Above Poverty,"Howard County, Maryland",87695,," 87,695 ",,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Howard County, Maryland",5416,," 5,416 ",,
2015,Employment Status By Poverty Status,Employed,Above Poverty,"Howard County, Maryland",83635,," 83,635 ",,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Howard County, Maryland",3983,," 3,983 ",,
2015,Employment Status By Poverty Status,Unemployed,Above Poverty,"Howard County, Maryland",4060,," 4,060 ",,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Howard County, Maryland",1433,," 1,433 ",,
2017,Median Household Income,,,"Howard County, Maryland",115576,," $115,576 ",,
2016,Median Household Income,,,"Howard County, Maryland",113800,," $113,800 ",,
2015,Median Household Income,,,"Howard County, Maryland",110238,," $110,238 ",,
2017,Total Population,,,"Howard County, Maryland",312495,," 312,495 ",,
2016,Total Population,,,"Howard County, Maryland",308447,," 308,447 ",,
2015,Total Population,,,"Howard County, Maryland",304115,," 304,115 ",,
2017,Unemployment By Gender,,Male,"Howard County, Maryland",3.8,0.038,3.80%,,
2017,Unemployment By Gender,,Female,"Howard County, Maryland",3.9,0.039,3.90%,,
2016,Unemployment By Gender,,Male,"Howard County, Maryland",4.3,0.043,4.30%,,
2016,Unemployment By Gender,,Female,"Howard County, Maryland",4,0.04,4.00%,,
2015,Unemployment By Gender,,Male,"Howard County, Maryland",4.7,0.047,4.70%,,
2015,Unemployment By Gender,,Female,"Howard County, Maryland",4.4,0.044,4.40%,,
2017,Unemployment By Race,,White,"Howard County, Maryland",3.4,0.034,3.40%,,
2017,Unemployment By Race,,Black,"Howard County, Maryland",7.6,0.076,7.60%,,
2017,Unemployment By Race,,Asian,"Howard County, Maryland",3,0.03,3.00%,,
2017,Unemployment By Race,,Hispanic,"Howard County, Maryland",6,0.06,6.00%,,
2016,Unemployment By Race,,White,"Howard County, Maryland",3.6,0.036,3.60%,,
2016,Unemployment By Race,,Black,"Howard County, Maryland",8.6,0.086,8.60%,,
2016,Unemployment By Race,,Asian,"Howard County, Maryland",3.8,0.038,3.80%,,
2016,Unemployment By Race,,Hispanic,"Howard County, Maryland",6.5,0.065,6.50%,,
2015,Unemployment By Race,,White,"Howard County, Maryland",3.7,0.037,3.70%,,
2015,Unemployment By Race,,Black,"Howard County, Maryland",9.2,0.092,9.20%,,
2015,Unemployment By Race,,Asian,"Howard County, Maryland",4.5,0.045,4.50%,,
2015,Unemployment By Race,,Hispanic,"Howard County, Maryland",4.5,0.045,4.50%,,
2017,Unemployment By Veteran Status,,Veteran,"Howard County, Maryland",4,0.04,4.00%,,
2017,Unemployment By Veteran Status,,Non Veteran,"Howard County, Maryland",4,0.04,4.00%,,
2016,Unemployment By Veteran Status,,Veteran,"Howard County, Maryland",3.8,0.038,3.80%,,
2016,Unemployment By Veteran Status,,Non Veteran,"Howard County, Maryland",4.3,0.043,4.30%,,
2015,Unemployment By Veteran Status,,Veteran,"Howard County, Maryland",3.3,0.033,3.30%,,
2015,Unemployment By Veteran Status,,Non Veteran,"Howard County, Maryland",4.7,0.047,4.70%,,
2015Q1,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",106,, 106 ,,106
2015Q2,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",121,, 121 ,,121
2015Q3,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",127,, 127 ,,127
2015Q4,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",115,, 115 ,,115
2016Q1,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",89,, 89 ,,89
2016Q2,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",101,, 101 ,,101
2016Q3,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",111,, 111 ,,111
2016Q4,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",109,, 109 ,,109
2015Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.007151,0.007,0.72%,,0.007
2015Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.011269,0.011,1.13%,,0.011
2015Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.010248,0.01,1.02%,0.010248,1.00%
2015Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.008505,0.009,0.85%,0.008505,0.90%
2016Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.007835,0.008,0.78%,0.007835,0.80%
2016Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.008974,0.009,0.90%,0.008974,0.90%
2016Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.008285,0.008,0.83%,0.008285,0.80%
2016Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.011441,0.011,1.14%,0.011441,1.10%
2017Q1,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",96,, 96 ,,96
2017Q2,Number of TANF Recipient Workers,Employed,,"Howard County, Maryland",99,, 99 ,,99
2017Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.008636,, 0 ,0.008636,0.90%
2017Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Howard County, Maryland",0.008826,, 0 ,0.008826,0.90%
2016Q3,Percentage of TANF Recipients among Maryland Workers,Employed,,"Howard County, Maryland",0.000653,, 0 ,0.000653,0.07%
2016Q4,Percentage of TANF Recipients among Maryland Workers,Employed,,"Howard County, Maryland",0.000642,, 0 ,0.000642,0.06%
2017Q1,Percentage of TANF Recipients among Maryland Workers,Employed,,"Howard County, Maryland",0.000569,, 0 ,0.000569,0.06%
2017Q2,Percentage of TANF Recipients among Maryland Workers,Employed,,"Howard County, Maryland",0.000576,, 0 ,0.000576,0.06%
2016,Snap Recipient Workers,,,"Howard County, Maryland",7265,," 7,265 ",,
2017,Snap Recipient Workers,,,"Howard County, Maryland",7383,," 7,383 ",,
2018,Snap Recipient Workers,,,"Howard County, Maryland",7493,," 7,493 ",,
2016,Snap Recipient Workers by Percentage,,,"Howard County, Maryland",0.0268,2.68,2.68%,,
2017,Snap Recipient Workers by Percentage,,,"Howard County, Maryland",0.0272,2.72,2.72%,,
2018,Snap Recipient Workers by Percentage,,,"Howard County, Maryland",0.0272,2.72,2.72%,,
2015,Work Experience by Gender,Not Working,Male,"Howard County, Maryland","114,723",," 114,723 ",,
2015,Work Experience by Gender,Part Time,Male,"Howard County, Maryland","21,571",," 21,571 ",,
2015,Work Experience by Gender,Full Time,Male,"Howard County, Maryland","166,220",," 166,220 ",,
2015,Work Experience by Gender,Not Working,Female,"Howard County, Maryland","141,147",," 141,147 ",,
2015,Work Experience by Gender,Part Time,Female,"Howard County, Maryland","34,445",," 34,445 ",,
2015,Work Experience by Gender,Full Time,Female,"Howard County, Maryland","139,304",," 139,304 ",,
2016,Work Experience by Gender,Not Working,Male,"Howard County, Maryland","116,775",," 116,775 ",,
2016,Work Experience by Gender,Part Time,Male,"Howard County, Maryland","21,904",," 21,904 ",,
2016,Work Experience by Gender,Full Time,Male,"Howard County, Maryland","165,150",," 165,150 ",,
2016,Work Experience by Gender,Not Working,Female,"Howard County, Maryland","140,364",," 140,364 ",,
2016,Work Experience by Gender,Part Time,Female,"Howard County, Maryland","38,051",," 38,051 ",,
2016,Work Experience by Gender,Full Time,Female,"Howard County, Maryland","143,416",," 143,416 ",,
2017,Work Experience by Gender,Not Working,Male,"Howard County, Maryland","118,697",," 118,697 ",,
2017,Work Experience by Gender,Part Time,Male,"Howard County, Maryland","20,835",," 20,835 ",,
2017,Work Experience by Gender,Full Time,Male,"Howard County, Maryland","168,358",," 168,358 ",,
2017,Work Experience by Gender,Not Working,Female,"Howard County, Maryland","143,806",," 143,806 ",,
2017,Work Experience by Gender,Part Time,Female,"Howard County, Maryland","38,043",," 38,043 ",,
2017,Work Experience by Gender,Full Time,Female,"Howard County, Maryland","143,976",," 143,976 ",,
2015,Work Experience by Race,Not Working,White,"Howard County, Maryland","139,671",," 139,671 ",,
2015,Work Experience by Race,Not Working,Black,"Howard County, Maryland","49,141",," 49,141 ",,
2015,Work Experience by Race,Not Working,American,"Howard County, Maryland",896,, 896 ,,
2015,Work Experience by Race,Not Working,Chinese,"Howard County, Maryland","8,140",," 8,140 ",,
2015,Work Experience by Race,Not Working,Japanese,"Howard County, Maryland",272,, 272 ,,
2015,Work Experience by Race,Not Working,Other Asian,"Howard County, Maryland","40,065",," 40,065 ",,
2015,Work Experience by Race,Not Working,Other Race,"Howard County, Maryland","2,945",," 2,945 ",,
2015,Work Experience by Race,Not Working,Two Major Races,"Howard County, Maryland","12,642",," 12,642 ",,
2015,Work Experience by Race,Not Working,Three or More,"Howard County, Maryland","2,098",," 2,098 ",,
2015,Work Experience by Race,Part Time,White,"Howard County, Maryland","38,278",," 38,278 ",,
2015,Work Experience by Race,Part Time,Black,"Howard County, Maryland","8,362",," 8,362 ",,
2015,Work Experience by Race,Part Time,American,"Howard County, Maryland",44,, 44 ,,
2015,Work Experience by Race,Part Time,Chinese,"Howard County, Maryland",943,, 943 ,,
2015,Work Experience by Race,Part Time,Japanese,"Howard County, Maryland",68,, 68 ,,
2015,Work Experience by Race,Part Time,Other Asian,"Howard County, Maryland","4,933",," 4,933 ",,
2015,Work Experience by Race,Part Time,Other Race,"Howard County, Maryland",441,, 441 ,,
2015,Work Experience by Race,Part Time,Two Major Races,"Howard County, Maryland","2,876",," 2,876 ",,
2015,Work Experience by Race,Part Time,Three or More,"Howard County, Maryland",71,, 71 ,,
2015,Work Experience by Race,Full Time,White,"Howard County, Maryland","188,334",," 188,334 ",,
2015,Work Experience by Race,Full Time,Black,"Howard County, Maryland","55,603",," 55,603 ",,
2015,Work Experience by Race,Full Time,American,"Howard County, Maryland",632,, 632 ,,
2015,Work Experience by Race,Full Time,Chinese,"Howard County, Maryland","10,863",," 10,863 ",,
2015,Work Experience by Race,Full Time,Japanese,"Howard County, Maryland","1,044",," 1,044 ",,
2015,Work Experience by Race,Full Time,Other Asian,"Howard County, Maryland","39,184",," 39,184 ",,
2015,Work Experience by Race,Full Time,Other Race,"Howard County, Maryland","3,124",," 3,124 ",,
2015,Work Experience by Race,Full Time,Two Major Races,"Howard County, Maryland","5,781",," 5,781 ",,
2015,Work Experience by Race,Full Time,Three or More,"Howard County, Maryland",959,, 959 ,,
2016,Work Experience by Race,Not Working,White,"Howard County, Maryland","139,624",," 139,624 ",,
2016,Work Experience by Race,Not Working,Black,"Howard County, Maryland","50,982",," 50,982 ",,
2016,Work Experience by Race,Not Working,American,"Howard County, Maryland",234,, 234 ,,
2016,Work Experience by Race,Not Working,Chinese,"Howard County, Maryland","9,486",," 9,486 ",,
2016,Work Experience by Race,Not Working,Japanese,"Howard County, Maryland",978,, 978 ,,
2016,Work Experience by Race,Not Working,Other Asian,"Howard County, Maryland","38,012",," 38,012 ",,
2016,Work Experience by Race,Not Working,Other Race,"Howard County, Maryland","3,473",," 3,473 ",,
2016,Work Experience by Race,Not Working,Two Major Races,"Howard County, Maryland","12,005",," 12,005 ",,
2016,Work Experience by Race,Not Working,Three or More,"Howard County, Maryland","2,345",," 2,345 ",,
2016,Work Experience by Race,Part Time,White,"Howard County, Maryland","39,526",," 39,526 ",,
2016,Work Experience by Race,Part Time,Black,"Howard County, Maryland","10,769",," 10,769 ",,
2016,Work Experience by Race,Part Time,American,"Howard County, Maryland",126,, 126 ,,
2016,Work Experience by Race,Part Time,Chinese,"Howard County, Maryland",959,, 959 ,,
2016,Work Experience by Race,Part Time,Japanese,"Howard County, Maryland",128,, 128 ,,
2016,Work Experience by Race,Part Time,Other Asian,"Howard County, Maryland","5,605",," 5,605 ",,
2016,Work Experience by Race,Part Time,Other Race,"Howard County, Maryland",548,, 548 ,,
2016,Work Experience by Race,Part Time,Two Major Races,"Howard County, Maryland","2,251",," 2,251 ",,
2016,Work Experience by Race,Part Time,Three or More,"Howard County, Maryland",43,, 43 ,,
2016,Work Experience by Race,Full Time,White,"Howard County, Maryland","189,495",," 189,495 ",,
2016,Work Experience by Race,Full Time,Black,"Howard County, Maryland","54,292",," 54,292 ",,
2016,Work Experience by Race,Full Time,American,"Howard County, Maryland",425,, 425 ,,
2016,Work Experience by Race,Full Time,Chinese,"Howard County, Maryland","10,300",," 10,300 ",,
2016,Work Experience by Race,Full Time,Japanese,"Howard County, Maryland",959,, 959 ,,
2016,Work Experience by Race,Full Time,Other Asian,"Howard County, Maryland","42,651",," 42,651 ",,
2016,Work Experience by Race,Full Time,Other Race,"Howard County, Maryland","3,252",," 3,252 ",,
2016,Work Experience by Race,Full Time,Two Major Races,"Howard County, Maryland","6,258",," 6,258 ",,
2016,Work Experience by Race,Full Time,Three or More,"Howard County, Maryland",934,, 934 ,,
2017,Work Experience by Race,Not Working,White,"Howard County, Maryland","140,887",," 140,887 ",,
2017,Work Experience by Race,Not Working,Black,"Howard County, Maryland","48,396",," 48,396 ",,
2017,Work Experience by Race,Not Working,American,"Howard County, Maryland",855,, 855 ,,
2017,Work Experience by Race,Not Working,Chinese,"Howard County, Maryland","8,851",," 8,851 ",,
2017,Work Experience by Race,Not Working,Japanese,"Howard County, Maryland",719,, 719 ,,
2017,Work Experience by Race,Not Working,Other Asian,"Howard County, Maryland","42,620",," 42,620 ",,
2017,Work Experience by Race,Not Working,Other Race,"Howard County, Maryland","4,943",," 4,943 ",,
2017,Work Experience by Race,Not Working,Two Major Races,"Howard County, Maryland","12,835",," 12,835 ",,
2017,Work Experience by Race,Not Working,Three or More,"Howard County, Maryland","2,397",," 2,397 ",,
2017,Work Experience by Race,Part Time,White,"Howard County, Maryland","35,419",," 35,419 ",,
2017,Work Experience by Race,Part Time,Black,"Howard County, Maryland","12,142",," 12,142 ",,
2017,Work Experience by Race,Part Time,American,"Howard County, Maryland",507,, 507 ,,
2017,Work Experience by Race,Part Time,Chinese,"Howard County, Maryland","1,445",," 1,445 ",,
2017,Work Experience by Race,Part Time,Japanese,"Howard County, Maryland",63,, 63 ,,
2017,Work Experience by Race,Part Time,Other Asian,"Howard County, Maryland","6,603",," 6,603 ",,
2017,Work Experience by Race,Part Time,Other Race,"Howard County, Maryland",487,, 487 ,,
2017,Work Experience by Race,Part Time,Two Major Races,"Howard County, Maryland","2,212",," 2,212 ",,
2017,Work Experience by Race,Part Time,Three or More,"Howard County, Maryland",0,, -   ,,
2017,Work Experience by Race,Full Time,White,"Howard County, Maryland","187,140",," 187,140 ",,
2017,Work Experience by Race,Full Time,Black,"Howard County, Maryland","57,901",," 57,901 ",,
2017,Work Experience by Race,Full Time,American,"Howard County, Maryland","1,126",," 1,126 ",,
2017,Work Experience by Race,Full Time,Chinese,"Howard County, Maryland","10,162",," 10,162 ",,
2017,Work Experience by Race,Full Time,Japanese,"Howard County, Maryland",851,, 851 ,,
2017,Work Experience by Race,Full Time,Other Asian,"Howard County, Maryland","42,493",," 42,493 ",,
2017,Work Experience by Race,Full Time,Other Race,"Howard County, Maryland","4,020",," 4,020 ",,
2017,Work Experience by Race,Full Time,Two Major Races,"Howard County, Maryland","7,205",," 7,205 ",,
2017,Work Experience by Race,Full Time,Three or More,"Howard County, Maryland","1,436",," 1,436 ",,
2015,Work Experience by Education,Not Working,N/A,"Howard County, Maryland","20,882",," 20,882 ",,
2015,Work Experience by Education,Not Working,No School,"Howard County, Maryland","13,667",," 13,667 ",,
2015,Work Experience by Education,Not Working,Nursery,"Howard County, Maryland","12,479",," 12,479 ",,
2015,Work Experience by Education,Not Working,Kindergarten,"Howard County, Maryland","7,053",," 7,053 ",,
2015,Work Experience by Education,Not Working,Grade 1,"Howard County, Maryland","8,281",," 8,281 ",,
2015,Work Experience by Education,Not Working,Grade 2,"Howard County, Maryland","9,392",," 9,392 ",,
2015,Work Experience by Education,Not Working,Grade 3,"Howard County, Maryland","7,703",," 7,703 ",,
2015,Work Experience by Education,Not Working,Grade 4,"Howard County, Maryland","9,677",," 9,677 ",,
2015,Work Experience by Education,Not Working,Grade 5,"Howard County, Maryland","10,414",," 10,414 ",,
2015,Work Experience by Education,Not Working,Grade 6,"Howard County, Maryland","9,113",," 9,113 ",,
2015,Work Experience by Education,Not Working,Grade 7,"Howard County, Maryland","8,874",," 8,874 ",,
2015,Work Experience by Education,Not Working,Grade 8,"Howard County, Maryland","11,944",," 11,944 ",,
2015,Work Experience by Education,Not Working,Grade 9,"Howard County, Maryland","8,631",," 8,631 ",,
2015,Work Experience by Education,Not Working,Grade 10,"Howard County, Maryland","9,349",," 9,349 ",,
2015,Work Experience by Education,Not Working,Grade 11,"Howard County, Maryland","8,172",," 8,172 ",,
2015,Work Experience by Education,Not Working,Grade 12,"Howard County, Maryland","1,772",," 1,772 ",,
2015,Work Experience by Education,Not Working,Regular Highschool Diploma,"Howard County, Maryland","23,735",," 23,735 ",,
2015,Work Experience by Education,Not Working,GED,"Howard County, Maryland","2,005",," 2,005 ",,
2015,Work Experience by Education,Not Working,Some College,"Howard County, Maryland","6,599",," 6,599 ",,
2015,Work Experience by Education,Not Working,1 or more,"Howard County, Maryland","14,634",," 14,634 ",,
2015,Work Experience by Education,Not Working,Associate,"Howard County, Maryland","6,696",," 6,696 ",,
2015,Work Experience by Education,Not Working,Bachlor's,"Howard County, Maryland","25,510",," 25,510 ",,
2015,Work Experience by Education,Not Working,Master's,"Howard County, Maryland","15,062",," 15,062 ",,
2015,Work Experience by Education,Not Working,Professional,"Howard County, Maryland","2,249",," 2,249 ",,
2015,Work Experience by Education,Not Working,Doctoral,"Howard County, Maryland","1,977",," 1,977 ",,
2015,Work Experience by Education,Part Time,N/A,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,No School,"Howard County, Maryland",104,, 104 ,,
2015,Work Experience by Education,Part Time,Nursery,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Kindergarten,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 1,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 2,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 3,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 4,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 5,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 6,"Howard County, Maryland",212,, 212 ,,
2015,Work Experience by Education,Part Time,Grade 7,"Howard County, Maryland",22,, 22 ,,
2015,Work Experience by Education,Part Time,Grade 8,"Howard County, Maryland",169,, 169 ,,
2015,Work Experience by Education,Part Time,Grade 9,"Howard County, Maryland",436,, 436 ,,
2015,Work Experience by Education,Part Time,Grade 10,"Howard County, Maryland","1,925",," 1,925 ",,
2015,Work Experience by Education,Part Time,Grade 11,"Howard County, Maryland","4,261",," 4,261 ",,
2015,Work Experience by Education,Part Time,Grade 12,"Howard County, Maryland",779,, 779 ,,
2015,Work Experience by Education,Part Time,Regular Highschool Diploma,"Howard County, Maryland","7,332",," 7,332 ",,
2015,Work Experience by Education,Part Time,GED,"Howard County, Maryland",546,, 546 ,,
2015,Work Experience by Education,Part Time,Some College,"Howard County, Maryland","3,025",," 3,025 ",,
2015,Work Experience by Education,Part Time,1 or more,"Howard County, Maryland","10,562",," 10,562 ",,
2015,Work Experience by Education,Part Time,Associate,"Howard County, Maryland","4,469",," 4,469 ",,
2015,Work Experience by Education,Part Time,Bachlor's,"Howard County, Maryland","12,693",," 12,693 ",,
2015,Work Experience by Education,Part Time,Master's,"Howard County, Maryland","7,220",," 7,220 ",,
2015,Work Experience by Education,Part Time,Professional,"Howard County, Maryland","1,513",," 1,513 ",,
2015,Work Experience by Education,Part Time,Doctoral,"Howard County, Maryland",748,, 748 ,,
2015,Work Experience by Education,Full Time,N/A,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,No School,"Howard County, Maryland","1,431",," 1,431 ",,
2015,Work Experience by Education,Full Time,Nursery,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Kindergarten,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 1,"Howard County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 2,"Howard County, Maryland",7,, 7 ,,
2015,Work Experience by Education,Full Time,Grade 3,"Howard County, Maryland",239,, 239 ,,
2015,Work Experience by Education,Full Time,Grade 4,"Howard County, Maryland",58,, 58 ,,
2015,Work Experience by Education,Full Time,Grade 5,"Howard County, Maryland",437,, 437 ,,
2015,Work Experience by Education,Full Time,Grade 6,"Howard County, Maryland",801,, 801 ,,
2015,Work Experience by Education,Full Time,Grade 7,"Howard County, Maryland",238,, 238 ,,
2015,Work Experience by Education,Full Time,Grade 8,"Howard County, Maryland",528,, 528 ,,
2015,Work Experience by Education,Full Time,Grade 9,"Howard County, Maryland",851,, 851 ,,
