Time,Indicator,Employment Status,Indicator Status,Location,Amount,Unemployment Rate,format,,
2016,Employment Status By Education,NIL,Less than Highschool,"Garrett County, Maryland",468,, 468 ,,
2016,Employment Status By Education,NIL,Highschool,"Garrett County, Maryland",1724,," 1,724 ",,
2016,Employment Status By Education,NIL,Some College,"Garrett County, Maryland",1031,," 1,031 ",,
2016,Employment Status By Education,NIL,Bachelor's or Higher,"Garrett County, Maryland",425,, 425 ,,
2015,Employment Status By Education,Employed,Less than Highschool,"Garrett County, Maryland",771,, 771 ,,
2015,Employment Status By Education,Employed,Highschool,"Garrett County, Maryland",4276,," 4,276 ",,
2015,Employment Status By Education,Employed,Some College,"Garrett County, Maryland",3444,," 3,444 ",,
2015,Employment Status By Education,Employed,Bachelor's or Higher,"Garrett County, Maryland",2435,," 2,435 ",,
2015,Employment Status By Education,Unemployed,Less than Highschool,"Garrett County, Maryland",73,, 73 ,,
2015,Employment Status By Education,Unemployed,Highschool,"Garrett County, Maryland",329,, 329 ,,
2015,Employment Status By Education,Unemployed,Some College,"Garrett County, Maryland",241,, 241 ,,
2015,Employment Status By Education,Unemployed,Bachelor's or Higher,"Garrett County, Maryland",86,, 86 ,,
2015,Employment Status By Education,NIL,Less than Highschool,"Garrett County, Maryland",479,, 479 ,,
2015,Employment Status By Education,NIL,Highschool,"Garrett County, Maryland",1822,," 1,822 ",,
2015,Employment Status By Education,NIL,Some College,"Garrett County, Maryland",1089,," 1,089 ",,
2015,Employment Status By Education,NIL,Bachelor's or Higher,"Garrett County, Maryland",415,, 415 ,,
2017,Employment Status By Poverty Status,Labor Force,Above Poverty,"Garrett County, Maryland",13721,," 13,721 ",,
2017,Employment Status By Poverty Status,Labor Force,Below Poverty,"Garrett County, Maryland",890,, 890 ,,
2017,Employment Status By Poverty Status,Employed,Above Poverty,"Garrett County, Maryland",13184,," 13,184 ",,
2017,Employment Status By Poverty Status,Employed,Below Poverty,"Garrett County, Maryland",726,, 726 ,,
2017,Employment Status By Poverty Status,Unemployed,Above Poverty,"Garrett County, Maryland",537,, 537 ,,
2017,Employment Status By Poverty Status,Unemployed,Below Poverty,"Garrett County, Maryland",164,, 164 ,,
2016,Employment Status By Poverty Status,Labor Force,Above Poverty,"Garrett County, Maryland",13748,," 13,748 ",,
2016,Employment Status By Poverty Status,Labor Force,Below Poverty,"Garrett County, Maryland",1066,," 1,066 ",,
2016,Employment Status By Poverty Status,Employed,Above Poverty,"Garrett County, Maryland",13167,," 13,167 ",,
2016,Employment Status By Poverty Status,Employed,Below Poverty,"Garrett County, Maryland",821,, 821 ,,
2016,Employment Status By Poverty Status,Unemployed,Above Poverty,"Garrett County, Maryland",581,, 581 ,,
2016,Employment Status By Poverty Status,Unemployed,Below Poverty,"Garrett County, Maryland",245,, 245 ,,
2015,Employment Status By Poverty Status,Labor Force,Above Poverty,"Garrett County, Maryland",13778,," 13,778 ",,
2015,Employment Status By Poverty Status,Labor Force,Below Poverty,"Garrett County, Maryland",1092,," 1,092 ",,
2015,Employment Status By Poverty Status,Employed,Above Poverty,"Garrett County, Maryland",13019,," 13,019 ",,
2015,Employment Status By Poverty Status,Employed,Below Poverty,"Garrett County, Maryland",811,, 811 ,,
2015,Employment Status By Poverty Status,Unemployed,Above Poverty,"Garrett County, Maryland",759,, 759 ,,
2015,Employment Status By Poverty Status,Unemployed,Below Poverty,"Garrett County, Maryland",281,, 281 ,,
2017,Median Household Income,,,"Garrett County, Maryland",48174,," $48,174 ",,
2016,Median Household Income,,,"Garrett County, Maryland",46277,," $46,277 ",,
2015,Median Household Income,,,"Garrett County, Maryland",45432,," $45,432 ",,
2017,Total Population,,,"Garrett County, Maryland",29516,," 29,516 ",,
2016,Total Population,,,"Garrett County, Maryland",29677,," 29,677 ",,
2015,Total Population,,,"Garrett County, Maryland",29813,," 29,813 ",,
2017,Unemployment By Gender,,Male,"Garrett County, Maryland",4.3,0.043,4.30%,,
2017,Unemployment By Gender,,Female,"Garrett County, Maryland",4.9,0.049,4.90%,,
2016,Unemployment By Gender,,Male,"Garrett County, Maryland",5.5,0.055,5.50%,,
2016,Unemployment By Gender,,Female,"Garrett County, Maryland",5.8,0.058,5.80%,,
2015,Unemployment By Gender,,Male,"Garrett County, Maryland",6.8,0.068,6.80%,,
2015,Unemployment By Gender,,Female,"Garrett County, Maryland",7,0.07,7.00%,,
2017,Unemployment By Race,,White,"Garrett County, Maryland",4.7,0.047,4.70%,,
2017,Unemployment By Race,,Black,"Garrett County, Maryland",0,0,0.00%,,
2017,Unemployment By Race,,Asian,"Garrett County, Maryland",0,0,0.00%,,
2017,Unemployment By Race,,Hispanic,"Garrett County, Maryland",19.8,0.198,19.80%,,
2016,Unemployment By Race,,White,"Garrett County, Maryland",5.6,0.056,5.60%,,
2016,Unemployment By Race,,Black,"Garrett County, Maryland",0,0,0.00%,,
2016,Unemployment By Race,,Asian,"Garrett County, Maryland",0,0,0.00%,,
2016,Unemployment By Race,,Hispanic,"Garrett County, Maryland",11.1,0.111,11.10%,,
2015,Unemployment By Race,,White,"Garrett County, Maryland",7.1,0.071,7.10%,,
2015,Unemployment By Race,,Black,"Garrett County, Maryland",0,0,0.00%,,
2015,Unemployment By Race,,Asian,"Garrett County, Maryland",0,0,0.00%,,
2015,Unemployment By Race,,Hispanic,"Garrett County, Maryland",0,0,0.00%,,
2017,Unemployment By Veteran Status,,Veteran,"Garrett County, Maryland",6.4,0.064,6.40%,,
2017,Unemployment By Veteran Status,,Non Veteran,"Garrett County, Maryland",4.9,0.049,4.90%,,
2016,Unemployment By Veteran Status,,Veteran,"Garrett County, Maryland",8.4,0.084,8.40%,,
2016,Unemployment By Veteran Status,,Non Veteran,"Garrett County, Maryland",5.6,0.056,5.60%,,
2015,Unemployment By Veteran Status,,Veteran,"Garrett County, Maryland",7.8,0.078,7.80%,,
2015,Unemployment By Veteran Status,,Non Veteran,"Garrett County, Maryland",7.1,0.071,7.10%,,
2015Q1,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",16,, 16 ,,16
2015Q2,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",15,, 15 ,,15
2015Q3,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",18,, 18 ,,18
2015Q4,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",14,, 14 ,,14
2016Q1,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",12,, 12 ,,12
2016Q2,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",26,, 26 ,,26
2016Q3,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",14,, 14 ,,14
2016Q4,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",16,, 16 ,,16
2015Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.012552,0.013,1.26%,,0.013
2015Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.006803,0.007,0.68%,,0.007
2015Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.018605,0.019,1.86%,0.018605,1.90%
2015Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.02,0.02,2.00%,0.02,2.00%
2016Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.018248,0.018,1.82%,0.018248,1.80%
2016Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.034722,0.035,3.47%,0.034722,3.50%
2016Q3,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.032468,0.032,3.25%,0.032468,3.20%
2016Q4,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.005025,0.005,0.50%,0.005025,0.50%
2017Q1,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",8,, 8 ,,8
2017Q2,Number of TANF Recipient Workers,Employed,,"Garrett County, Maryland",12,, 12 ,,12
2017Q1,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.007752,, 0 ,0.007752,0.80%
2017Q2,Percentage of Workforce Training Program/Service Participants in TANF,Employed,,"Garrett County, Maryland",0.005435,, 0 ,0.005435,0.50%
2016Q3,Percentage of TANF Recipients among Maryland Workers,Employed,,"Garrett County, Maryland",0.001163,, 0 ,0.001163,0.12%
2016Q4,Percentage of TANF Recipients among Maryland Workers,Employed,,"Garrett County, Maryland",0.001364,, 0 ,0.001364,0.14%
2017Q1,Percentage of TANF Recipients among Maryland Workers,Employed,,"Garrett County, Maryland",0.000697,, 0 ,0.000697,0.07%
2017Q2,Percentage of TANF Recipients among Maryland Workers,Employed,,"Garrett County, Maryland",0.001014,, 0 ,0.001014,0.10%
2016,Snap Recipient Workers,,,"Garrett County, Maryland",1544,," 1,544 ",,
2017,Snap Recipient Workers,,,"Garrett County, Maryland",1507,," 1,507 ",,
2018,Snap Recipient Workers,,,"Garrett County, Maryland",1519,," 1,519 ",,
2016,Snap Recipient Workers by Percentage,,,"Garrett County, Maryland",0.0057,0.57,0.57%,,
2017,Snap Recipient Workers by Percentage,,,"Garrett County, Maryland",0.0056,0.56,0.56%,,
2018,Snap Recipient Workers by Percentage,,,"Garrett County, Maryland",0.0055,0.55,0.55%,,
2015,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","89,781",," 89,781 ",,
2015,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","16,382",," 16,382 ",,
2015,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","132,135",," 132,135 ",,
2015,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","113,978",," 113,978 ",,
2015,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","30,549",," 30,549 ",,
2015,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","103,625",," 103,625 ",,
2016,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","92,946",," 92,946 ",,
2016,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","18,665",," 18,665 ",,
2016,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","131,057",," 131,057 ",,
2016,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","112,341",," 112,341 ",,
2016,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","30,285",," 30,285 ",,
2016,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","105,859",," 105,859 ",,
2017,Work Experience by Gender,Not Working,Male,"Frederick County, Maryland","92,939",," 92,939 ",,
2017,Work Experience by Gender,Part Time,Male,"Frederick County, Maryland","18,410",," 18,410 ",,
2017,Work Experience by Gender,Full Time,Male,"Frederick County, Maryland","133,873",," 133,873 ",,
2017,Work Experience by Gender,Not Working,Female,"Frederick County, Maryland","117,159",," 117,159 ",,
2017,Work Experience by Gender,Part Time,Female,"Frederick County, Maryland","29,296",," 29,296 ",,
2017,Work Experience by Gender,Full Time,Female,"Frederick County, Maryland","106,583",," 106,583 ",,
2015,Work Experience by Race,Not Working,White,"Frederick County, Maryland","161,877",," 161,877 ",,
2015,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","18,871",," 18,871 ",,
2015,Work Experience by Race,Not Working,American,"Frederick County, Maryland",321,, 321 ,,
2015,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","2,381",," 2,381 ",,
2015,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",167,, 167 ,,
2015,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","6,538",," 6,538 ",,
2015,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","3,238",," 3,238 ",,
2015,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","9,398",," 9,398 ",,
2015,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",968,, 968 ,,
2015,Work Experience by Race,Part Time,White,"Frederick County, Maryland","38,167",," 38,167 ",,
2015,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","4,691",," 4,691 ",,
2015,Work Experience by Race,Part Time,American,"Frederick County, Maryland",38,, 38 ,,
2015,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",86,, 86 ,,
2015,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",13,, 13 ,,
2015,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","1,887",," 1,887 ",,
2015,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",663,, 663 ,,
2015,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,366",," 1,366 ",,
2015,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",20,, 20 ,,
2015,Work Experience by Race,Full Time,White,"Frederick County, Maryland","196,267",," 196,267 ",,
2015,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","19,949",," 19,949 ",,
2015,Work Experience by Race,Full Time,American,"Frederick County, Maryland","1,031",," 1,031 ",,
2015,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland","1,473",," 1,473 ",,
2015,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",397,, 397 ,,
2015,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","8,423",," 8,423 ",,
2015,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","4,022",," 4,022 ",,
2015,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","3,685",," 3,685 ",,
2015,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland",513,, 513 ,,
2016,Work Experience by Race,Not Working,White,"Frederick County, Maryland","162,836",," 162,836 ",,
2016,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","22,728",," 22,728 ",,
2016,Work Experience by Race,Not Working,American,"Frederick County, Maryland",123,, 123 ,,
2016,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","1,498",," 1,498 ",,
2016,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",44,, 44 ,,
2016,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","6,980",," 6,980 ",,
2016,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","2,595",," 2,595 ",,
2016,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","7,961",," 7,961 ",,
2016,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",522,, 522 ,,
2016,Work Experience by Race,Part Time,White,"Frederick County, Maryland","40,759",," 40,759 ",,
2016,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","3,842",," 3,842 ",,
2016,Work Experience by Race,Part Time,American,"Frederick County, Maryland",42,, 42 ,,
2016,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",90,, 90 ,,
2016,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",186,, 186 ,,
2016,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","2,190",," 2,190 ",,
2016,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",579,, 579 ,,
2016,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,038",," 1,038 ",,
2016,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",224,, 224 ,,
2016,Work Experience by Race,Full Time,White,"Frederick County, Maryland","195,143",," 195,143 ",,
2016,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","22,492",," 22,492 ",,
2016,Work Experience by Race,Full Time,American,"Frederick County, Maryland","1,159",," 1,159 ",,
2016,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland",638,, 638 ,,
2016,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",113,, 113 ,,
2016,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","9,912",," 9,912 ",,
2016,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","3,146",," 3,146 ",,
2016,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","3,801",," 3,801 ",,
2016,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland",512,, 512 ,,
2017,Work Experience by Race,Not Working,White,"Frederick County, Maryland","165,657",," 165,657 ",,
2017,Work Experience by Race,Not Working,Black,"Frederick County, Maryland","19,238",," 19,238 ",,
2017,Work Experience by Race,Not Working,American,"Frederick County, Maryland",555,, 555 ,,
2017,Work Experience by Race,Not Working,Chinese,"Frederick County, Maryland","2,236",," 2,236 ",,
2017,Work Experience by Race,Not Working,Japanese,"Frederick County, Maryland",422,, 422 ,,
2017,Work Experience by Race,Not Working,Other Asian,"Frederick County, Maryland","7,880",," 7,880 ",,
2017,Work Experience by Race,Not Working,Other Race,"Frederick County, Maryland","3,333",," 3,333 ",,
2017,Work Experience by Race,Not Working,Two Major Races,"Frederick County, Maryland","9,911",," 9,911 ",,
2017,Work Experience by Race,Not Working,Three or More,"Frederick County, Maryland",866,, 866 ,,
2017,Work Experience by Race,Part Time,White,"Frederick County, Maryland","40,246",," 40,246 ",,
2017,Work Experience by Race,Part Time,Black,"Frederick County, Maryland","3,858",," 3,858 ",,
2017,Work Experience by Race,Part Time,American,"Frederick County, Maryland",112,, 112 ,,
2017,Work Experience by Race,Part Time,Chinese,"Frederick County, Maryland",199,, 199 ,,
2017,Work Experience by Race,Part Time,Japanese,"Frederick County, Maryland",46,, 46 ,,
2017,Work Experience by Race,Part Time,Other Asian,"Frederick County, Maryland","1,424",," 1,424 ",,
2017,Work Experience by Race,Part Time,Other Race,"Frederick County, Maryland",405,, 405 ,,
2017,Work Experience by Race,Part Time,Two Major Races,"Frederick County, Maryland","1,387",," 1,387 ",,
2017,Work Experience by Race,Part Time,Three or More,"Frederick County, Maryland",29,, 29 ,,
2017,Work Experience by Race,Full Time,White,"Frederick County, Maryland","194,707",," 194,707 ",,
2017,Work Experience by Race,Full Time,Black,"Frederick County, Maryland","20,929",," 20,929 ",,
2017,Work Experience by Race,Full Time,American,"Frederick County, Maryland",888,, 888 ,,
2017,Work Experience by Race,Full Time,Chinese,"Frederick County, Maryland","1,621",," 1,621 ",,
2017,Work Experience by Race,Full Time,Japanese,"Frederick County, Maryland",178,, 178 ,,
2017,Work Experience by Race,Full Time,Other Asian,"Frederick County, Maryland","10,166",," 10,166 ",,
2017,Work Experience by Race,Full Time,Other Race,"Frederick County, Maryland","5,482",," 5,482 ",,
2017,Work Experience by Race,Full Time,Two Major Races,"Frederick County, Maryland","5,102",," 5,102 ",,
2017,Work Experience by Race,Full Time,Three or More,"Frederick County, Maryland","1,383",," 1,383 ",,
2015,Work Experience by Education,Not Working,N/A,"Frederick County, Maryland","17,450",," 17,450 ",,
2015,Work Experience by Education,Not Working,No School,"Frederick County, Maryland","11,904",," 11,904 ",,
2015,Work Experience by Education,Not Working,Nursery,"Frederick County, Maryland","8,934",," 8,934 ",,
2015,Work Experience by Education,Not Working,Kindergarten,"Frederick County, Maryland","6,528",," 6,528 ",,
2015,Work Experience by Education,Not Working,Grade 1,"Frederick County, Maryland","4,912",," 4,912 ",,
2015,Work Experience by Education,Not Working,Grade 2,"Frederick County, Maryland","5,645",," 5,645 ",,
2015,Work Experience by Education,Not Working,Grade 3,"Frederick County, Maryland","7,194",," 7,194 ",,
2015,Work Experience by Education,Not Working,Grade 4,"Frederick County, Maryland","7,019",," 7,019 ",,
2015,Work Experience by Education,Not Working,Grade 5,"Frederick County, Maryland","6,785",," 6,785 ",,
2015,Work Experience by Education,Not Working,Grade 6,"Frederick County, Maryland","7,252",," 7,252 ",,
2015,Work Experience by Education,Not Working,Grade 7,"Frederick County, Maryland","8,319",," 8,319 ",,
2015,Work Experience by Education,Not Working,Grade 8,"Frederick County, Maryland","10,303",," 10,303 ",,
2015,Work Experience by Education,Not Working,Grade 9,"Frederick County, Maryland","7,581",," 7,581 ",,
2015,Work Experience by Education,Not Working,Grade 10,"Frederick County, Maryland","8,440",," 8,440 ",,
2015,Work Experience by Education,Not Working,Grade 11,"Frederick County, Maryland","6,393",," 6,393 ",,
2015,Work Experience by Education,Not Working,Grade 12,"Frederick County, Maryland","1,920",," 1,920 ",,
2015,Work Experience by Education,Not Working,Regular Highschool Diploma,"Frederick County, Maryland","25,476",," 25,476 ",,
2015,Work Experience by Education,Not Working,GED,"Frederick County, Maryland","2,763",," 2,763 ",,
2015,Work Experience by Education,Not Working,Some College,"Frederick County, Maryland","7,004",," 7,004 ",,
2015,Work Experience by Education,Not Working,1 or more,"Frederick County, Maryland","12,431",," 12,431 ",,
2015,Work Experience by Education,Not Working,Associate,"Frederick County, Maryland","6,021",," 6,021 ",,
2015,Work Experience by Education,Not Working,Bachlor's,"Frederick County, Maryland","14,022",," 14,022 ",,
2015,Work Experience by Education,Not Working,Master's,"Frederick County, Maryland","7,267",," 7,267 ",,
2015,Work Experience by Education,Not Working,Professional,"Frederick County, Maryland",949,, 949 ,,
2015,Work Experience by Education,Not Working,Doctoral,"Frederick County, Maryland","1,247",," 1,247 ",,
2015,Work Experience by Education,Part Time,N/A,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,No School,"Frederick County, Maryland",430,, 430 ,,
2015,Work Experience by Education,Part Time,Nursery,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Kindergarten,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 1,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 2,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 3,"Frederick County, Maryland",11,, 11 ,,
2015,Work Experience by Education,Part Time,Grade 4,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 5,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 6,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Part Time,Grade 7,"Frederick County, Maryland",46,, 46 ,,
2015,Work Experience by Education,Part Time,Grade 8,"Frederick County, Maryland",108,, 108 ,,
2015,Work Experience by Education,Part Time,Grade 9,"Frederick County, Maryland",252,, 252 ,,
2015,Work Experience by Education,Part Time,Grade 10,"Frederick County, Maryland","1,246",," 1,246 ",,
2015,Work Experience by Education,Part Time,Grade 11,"Frederick County, Maryland","2,872",," 2,872 ",,
2015,Work Experience by Education,Part Time,Grade 12,"Frederick County, Maryland",663,, 663 ,,
2015,Work Experience by Education,Part Time,Regular Highschool Diploma,"Frederick County, Maryland","9,833",," 9,833 ",,
2015,Work Experience by Education,Part Time,GED,"Frederick County, Maryland","1,081",," 1,081 ",,
2015,Work Experience by Education,Part Time,Some College,"Frederick County, Maryland","5,114",," 5,114 ",,
2015,Work Experience by Education,Part Time,1 or more,"Frederick County, Maryland","8,705",," 8,705 ",,
2015,Work Experience by Education,Part Time,Associate,"Frederick County, Maryland","2,617",," 2,617 ",,
2015,Work Experience by Education,Part Time,Bachlor's,"Frederick County, Maryland","8,894",," 8,894 ",,
2015,Work Experience by Education,Part Time,Master's,"Frederick County, Maryland","3,726",," 3,726 ",,
2015,Work Experience by Education,Part Time,Professional,"Frederick County, Maryland",582,, 582 ,,
2015,Work Experience by Education,Part Time,Doctoral,"Frederick County, Maryland",751,, 751 ,,
2015,Work Experience by Education,Full Time,N/A,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,No School,"Frederick County, Maryland","2,188",," 2,188 ",,
2015,Work Experience by Education,Full Time,Nursery,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Kindergarten,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 1,"Frederick County, Maryland",0,, -   ,,
2015,Work Experience by Education,Full Time,Grade 2,"Frederick County, Maryland",56,, 56 ,,
2015,Work Experience by Education,Full Time,Grade 3,"Frederick County, Maryland",33,, 33 ,,
2015,Work Experience by Education,Full Time,Grade 4,"Frederick County, Maryland",55,, 55 ,,
2015,Work Experience by Education,Full Time,Grade 5,"Frederick County, Maryland",128,, 128 ,,
2015,Work Experience by Education,Full Time,Grade 6,"Frederick County, Maryland",821,, 821 ,,
